FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-05 12:50:36

Total deployment events: 1397
Number of node-function combinations: 354

Event Type Summary:
  Deployment events: 6
  Replica events: 1100
  Network events: 291

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 372.0s | replica    | rpi3_11              | fio                       | finish replica of fio
t= 373.0s | replica    | rockpi_10            | python-pi                 | startup replica of python-pi
t= 374.0s | replica    | rockpi_10            | python-pi                 | setup replica of python-pi
t= 375.0s | replica    | rockpi_10            | python-pi                 | finish replica of python-pi
t= 376.0s | replica    | nano_1               | resnet50-inference        | startup replica of resnet50-inference
t= 377.0s | replica    | nano_1               | resnet50-inference        | setup replica of resnet50-inference
t= 378.0s | replica    | nano_1               | resnet50-inference        | finish replica of resnet50-inference
t= 379.0s | replica    | nx_3                 | resnet50-inference        | deploy replica of resnet50-inference
t= 380.0s | replica    | rockpi_10            | speech-inference          | deploy replica of speech-inference
t= 381.0s | replica    | rockpi_15            | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 382.0s | replica    | rockpi_15            | python-pi                 | deploy replica of python-pi
t= 383.0s | replica    | rpi3_15              | fio                       | deploy replica of fio
t= 384.0s | replica    | rpi3_15              | fio                       | startup replica of fio
t= 385.0s | replica    | rpi3_15              | fio                       | setup replica of fio
t= 386.0s | replica    | rpi3_15              | fio                       | finish replica of fio
t= 387.0s | replica    | rockpi_10            | speech-inference          | startup replica of speech-inference
t= 388.0s | replica    | rockpi_10            | speech-inference          | setup replica of speech-inference
t= 389.0s | replica    | rockpi_10            | speech-inference          | finish replica of speech-inference
t= 390.0s | replica    | nx_3                 | resnet50-inference        | startup replica of resnet50-inference
t= 391.0s | replica    | nx_3                 | resnet50-inference        | setup replica of resnet50-inference
t= 392.0s | replica    | rockpi_15            | python-pi                 | startup replica of python-pi
t= 393.0s | replica    | rockpi_15            | python-pi                 | setup replica of python-pi
t= 394.0s | replica    | rockpi_15            | python-pi                 | finish replica of python-pi
t= 395.0s | replica    | nx_3                 | resnet50-inference        | finish replica of resnet50-inference
t= 396.0s | replica    | rockpi_15            | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 397.0s | replica    | rockpi_15            | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 398.0s | replica    | rockpi_15            | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 399.0s | replica    | nx_8                 | resnet50-inference        | deploy replica of resnet50-inference
t= 400.0s | replica    | rockpi_3             | speech-inference          | deploy replica of speech-inference
t= 401.0s | replica    | rockpi_3             | python-pi                 | deploy replica of python-pi
t= 402.0s | replica    | rpi3_15              | fio                       | deploy replica of fio
t= 403.0s | replica    | rpi3_15              | fio                       | startup replica of fio
t= 404.0s | replica    | rpi3_15              | fio                       | setup replica of fio
t= 405.0s | replica    | rpi3_15              | fio                       | finish replica of fio
t= 406.0s | replica    | rockpi_3             | speech-inference          | startup replica of speech-inference
t= 407.0s | replica    | rockpi_3             | speech-inference          | setup replica of speech-inference
t= 408.0s | replica    | nx_8                 | resnet50-inference        | startup replica of resnet50-inference
t= 409.0s | replica    | nx_8                 | resnet50-inference        | setup replica of resnet50-inference
t= 410.0s | replica    | rockpi_3             | python-pi                 | startup replica of python-pi
t= 411.0s | replica    | rockpi_3             | python-pi                 | setup replica of python-pi
t= 412.0s | replica    | rockpi_3             | python-pi                 | finish replica of python-pi
t= 413.0s | replica    | rockpi_3             | speech-inference          | finish replica of speech-inference
t= 414.0s | replica    | nx_8                 | resnet50-inference        | finish replica of resnet50-inference
t= 415.0s | replica    | rockpi_15            | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t= 416.0s | replica    | nx_14                | resnet50-inference        | deploy replica of resnet50-inference
t= 417.0s | replica    | rockpi_15            | python-pi                 | deploy replica of python-pi
t= 418.0s | replica    | rockpi_15            | python-pi                 | startup replica of python-pi
t= 419.0s | replica    | rockpi_15            | python-pi                 | setup replica of python-pi
t= 420.0s | replica    | rockpi_15            | python-pi                 | finish replica of python-pi
t= 421.0s | replica    | rpi3_16              | fio                       | deploy replica of fio
t= 422.0s | replica    | rpi3_16              | fio                       | startup replica of fio
t= 423.0s | replica    | rpi3_16              | fio                       | setup replica of fio
t= 424.0s | replica    | rpi3_16              | fio                       | finish replica of fio
t= 425.0s | replica    | nx_14                | resnet50-inference        | startup replica of resnet50-inference
t= 426.0s | replica    | nx_14                | resnet50-inference        | setup replica of resnet50-inference
t= 427.0s | replica    | nx_14                | resnet50-inference        | finish replica of resnet50-inference
t= 428.0s | replica    | rockpi_4             | python-pi                 | deploy replica of python-pi
t= 429.0s | replica    | rpi3_16              | fio                       | deploy replica of fio
t= 430.0s | replica    | rpi3_16              | fio                       | startup replica of fio
t= 431.0s | replica    | rpi3_16              | fio                       | setup replica of fio
t= 432.0s | replica    | rpi3_16              | fio                       | finish replica of fio
t= 433.0s | replica    | rockpi_4             | python-pi                 | startup replica of python-pi
t= 434.0s | replica    | rockpi_4             | python-pi                 | setup replica of python-pi
t= 435.0s | replica    | rockpi_4             | python-pi                 | finish replica of python-pi
t= 436.0s | replica    | nano_16              | resnet50-inference        | deploy replica of resnet50-inference
t= 437.0s | replica    | rockpi_4             | python-pi                 | deploy replica of python-pi
t= 438.0s | replica    | rockpi_4             | python-pi                 | startup replica of python-pi
t= 439.0s | replica    | rockpi_4             | python-pi                 | setup replica of python-pi
t= 440.0s | replica    | rockpi_4             | python-pi                 | finish replica of python-pi
t= 441.0s | replica    | rpi3_17              | fio                       | deploy replica of fio
t= 442.0s | replica    | rpi3_17              | fio                       | startup replica of fio
t= 443.0s | replica    | rpi3_17              | fio                       | setup replica of fio
t= 444.0s | replica    | rpi3_17              | fio                       | finish replica of fio
t= 445.0s | replica    | nano_16              | resnet50-inference        | startup replica of resnet50-inference
t= 446.0s | replica    | nano_16              | resnet50-inference        | setup replica of resnet50-inference
t= 447.0s | replica    | nano_16              | resnet50-inference        | finish replica of resnet50-inference
t= 448.0s | replica    | nx_1                 | resnet50-inference        | deploy replica of resnet50-inference
t= 449.0s | replica    | nx_4                 | python-pi                 | deploy replica of python-pi
t= 450.0s | replica    | rpi3_17              | fio                       | deploy replica of fio
t= 451.0s | replica    | rpi3_17              | fio                       | startup replica of fio
t= 452.0s | replica    | rpi3_17              | fio                       | setup replica of fio
t= 453.0s | replica    | rpi3_17              | fio                       | finish replica of fio
t= 454.0s | replica    | nx_4                 | python-pi                 | startup replica of python-pi
t= 455.0s | replica    | nx_4                 | python-pi                 | setup replica of python-pi
t= 456.0s | replica    | nx_4                 | python-pi                 | finish replica of python-pi
t= 457.0s | replica    | nx_1                 | resnet50-inference        | startup replica of resnet50-inference
t= 458.0s | replica    | nx_1                 | resnet50-inference        | setup replica of resnet50-inference
t= 459.0s | replica    | nx_1                 | resnet50-inference        | finish replica of resnet50-inference
t= 460.0s | replica    | rockpi_3             | speech-inference          | teardown replica of speech-inference
t= 461.0s | replica    | rockpi_3             | python-pi                 | deploy replica of python-pi
t= 462.0s | replica    | rockpi_3             | python-pi                 | startup replica of python-pi
t= 463.0s | replica    | rockpi_3             | python-pi                 | setup replica of python-pi
t= 464.0s | replica    | rockpi_3             | python-pi                 | finish replica of python-pi
t= 465.0s | replica    | rpi3_6               | fio                       | deploy replica of fio
t= 466.0s | replica    | coral_0              | resnet50-inference        | deploy replica of resnet50-inference
t= 467.0s | replica    | rpi3_6               | fio                       | startup replica of fio
t= 468.0s | replica    | rpi3_6               | fio                       | setup replica of fio
t= 469.0s | replica    | rpi3_6               | fio                       | finish replica of fio
t= 470.0s | replica    | coral_0              | resnet50-inference        | startup replica of resnet50-inference
t= 471.0s | replica    | coral_0              | resnet50-inference        | setup replica of resnet50-inference
t= 472.0s | replica    | coral_0              | resnet50-inference        | finish replica of resnet50-inference
t= 473.0s | replica    | rockpi_5             | speech-inference          | deploy replica of speech-inference
t= 474.0s | replica    | rockpi_5             | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 475.0s | replica    | rockpi_14            | python-pi                 | deploy replica of python-pi
t= 476.0s | replica    | rpi3_6               | fio                       | deploy replica of fio
t= 477.0s | replica    | rpi3_6               | fio                       | startup replica of fio
t= 478.0s | replica    | rpi3_6               | fio                       | setup replica of fio
t= 479.0s | replica    | rpi3_6               | fio                       | finish replica of fio
t= 480.0s | replica    | rpi3_7               | resnet50-inference        | deploy replica of resnet50-inference
t= 481.0s | replica    | rockpi_14            | python-pi                 | startup replica of python-pi
t= 482.0s | replica    | rockpi_14            | python-pi                 | setup replica of python-pi
t= 483.0s | replica    | rockpi_14            | python-pi                 | finish replica of python-pi
t= 484.0s | replica    | rpi3_7               | resnet50-inference        | startup replica of resnet50-inference
t= 485.0s | replica    | rpi3_7               | resnet50-inference        | setup replica of resnet50-inference
t= 486.0s | replica    | rockpi_5             | speech-inference          | startup replica of speech-inference
t= 487.0s | replica    | rockpi_5             | speech-inference          | setup replica of speech-inference
t= 488.0s | replica    | rockpi_5             | speech-inference          | finish replica of speech-inference
t= 489.0s | replica    | rpi3_7               | resnet50-inference        | finish replica of resnet50-inference
t= 490.0s | replica    | rockpi_5             | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 491.0s | replica    | rockpi_5             | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 492.0s | replica    | rockpi_5             | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 493.0s | replica    | rockpi_5             | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t= 494.0s | replica    | rockpi_5             | speech-inference          | deploy replica of speech-inference
t= 495.0s | replica    | rockpi_5             | speech-inference          | startup replica of speech-inference
t= 496.0s | replica    | rockpi_5             | speech-inference          | setup replica of speech-inference
t= 497.0s | replica    | rockpi_14            | python-pi                 | deploy replica of python-pi
t= 498.0s | replica    | rockpi_14            | python-pi                 | startup replica of python-pi
t= 499.0s | replica    | rockpi_14            | python-pi                 | setup replica of python-pi
t= 500.0s | replica    | rockpi_14            | python-pi                 | finish replica of python-pi
t= 501.0s | replica    | rpi3_7               | fio                       | deploy replica of fio
t= 502.0s | replica    | rpi3_8               | resnet50-inference        | deploy replica of resnet50-inference
t= 503.0s | replica    | rpi3_7               | fio                       | startup replica of fio
t= 504.0s | replica    | rpi3_7               | fio                       | setup replica of fio
t= 505.0s | replica    | rpi3_7               | fio                       | finish replica of fio
t= 506.0s | replica    | rockpi_5             | speech-inference          | finish replica of speech-inference
t= 507.0s | replica    | rpi3_8               | resnet50-inference        | startup replica of resnet50-inference
t= 508.0s | replica    | rpi3_8               | resnet50-inference        | setup replica of resnet50-inference
t= 509.0s | replica    | rpi3_8               | resnet50-inference        | finish replica of resnet50-inference
t= 510.0s | replica    | rockpi_17            | python-pi                 | deploy replica of python-pi
t= 511.0s | replica    | rpi3_8               | fio                       | deploy replica of fio
t= 512.0s | replica    | rpi3_12              | resnet50-inference        | deploy replica of resnet50-inference
t= 513.0s | replica    | rpi3_8               | fio                       | startup replica of fio
t= 514.0s | replica    | rpi3_8               | fio                       | setup replica of fio
t= 515.0s | replica    | rpi3_8               | fio                       | finish replica of fio
t= 516.0s | replica    | rockpi_17            | python-pi                 | startup replica of python-pi
t= 517.0s | replica    | rockpi_17            | python-pi                 | setup replica of python-pi
t= 518.0s | replica    | rockpi_17            | python-pi                 | finish replica of python-pi
t= 519.0s | replica    | rpi3_12              | resnet50-inference        | startup replica of resnet50-inference
t= 520.0s | replica    | rpi3_12              | resnet50-inference        | setup replica of resnet50-inference
t= 521.0s | replica    | rpi3_12              | resnet50-inference        | finish replica of resnet50-inference
t= 522.0s | replica    | rockpi_5             | speech-inference          | teardown replica of speech-inference
t= 523.0s | replica    | rockpi_5             | python-pi                 | deploy replica of python-pi
t= 524.0s | replica    | rpi3_12              | fio                       | deploy replica of fio
t= 525.0s | replica    | rpi3_13              | resnet50-inference        | deploy replica of resnet50-inference
t= 526.0s | replica    | rpi3_12              | fio                       | startup replica of fio
t= 527.0s | replica    | rpi3_12              | fio                       | setup replica of fio
t= 528.0s | replica    | rpi3_12              | fio                       | finish replica of fio
t= 529.0s | replica    | rockpi_5             | python-pi                 | startup replica of python-pi
t= 530.0s | replica    | rockpi_5             | python-pi                 | setup replica of python-pi
t= 531.0s | replica    | rockpi_5             | python-pi                 | finish replica of python-pi
t= 532.0s | replica    | rpi3_13              | resnet50-inference        | startup replica of resnet50-inference
t= 533.0s | replica    | rpi3_13              | resnet50-inference        | setup replica of resnet50-inference
t= 534.0s | replica    | rpi3_13              | resnet50-inference        | finish replica of resnet50-inference
t= 535.0s | replica    | rockpi_5             | speech-inference          | teardown replica of speech-inference
t= 536.0s | replica    | rockpi_5             | python-pi                 | deploy replica of python-pi
t= 537.0s | replica    | rockpi_5             | python-pi                 | startup replica of python-pi
t= 538.0s | replica    | rockpi_5             | python-pi                 | setup replica of python-pi
t= 539.0s | replica    | rockpi_5             | python-pi                 | finish replica of python-pi
t= 540.0s | replica    | rpi3_13              | fio                       | deploy replica of fio
t= 541.0s | replica    | rpi3_13              | fio                       | startup replica of fio
t= 542.0s | replica    | rpi3_13              | fio                       | setup replica of fio
t= 543.0s | replica    | rpi3_13              | fio                       | finish replica of fio
t= 544.0s | replica    | rockpi_17            | python-pi                 | deploy replica of python-pi
t= 545.0s | replica    | rockpi_17            | python-pi                 | startup replica of python-pi
t= 546.0s | replica    | rockpi_17            | python-pi                 | setup replica of python-pi
t= 547.0s | replica    | rockpi_17            | python-pi                 | finish replica of python-pi
t= 548.0s | replica    | rpi3_14              | fio                       | deploy replica of fio
t= 549.0s | replica    | rpi3_18              | resnet50-inference        | deploy replica of resnet50-inference
t= 550.0s | replica    | rpi3_14              | fio                       | startup replica of fio
t= 551.0s | replica    | rpi3_14              | fio                       | setup replica of fio
t= 552.0s | replica    | rpi3_14              | fio                       | finish replica of fio
t= 553.0s | replica    | rpi3_18              | resnet50-inference        | startup replica of resnet50-inference
t= 554.0s | replica    | rpi3_18              | resnet50-inference        | setup replica of resnet50-inference
t= 555.0s | replica    | rpi3_18              | resnet50-inference        | finish replica of resnet50-inference
t= 556.0s | replica    | rockpi_10            | speech-inference          | teardown replica of speech-inference
t= 557.0s | replica    | rockpi_10            | python-pi                 | deploy replica of python-pi
t= 558.0s | replica    | rockpi_10            | python-pi                 | startup replica of python-pi
t= 559.0s | replica    | rockpi_10            | python-pi                 | setup replica of python-pi
t= 560.0s | replica    | rockpi_10            | python-pi                 | finish replica of python-pi
t= 561.0s | replica    | rpi3_14              | fio                       | deploy replica of fio
t= 562.0s | replica    | rpi3_14              | fio                       | startup replica of fio
t= 563.0s | replica    | rpi3_14              | fio                       | setup replica of fio
t= 564.0s | replica    | rpi3_14              | fio                       | finish replica of fio
t= 565.0s | replica    | rpi3_20              | resnet50-inference        | deploy replica of resnet50-inference
t= 566.0s | replica    | rpi3_20              | resnet50-inference        | startup replica of resnet50-inference
t= 567.0s | replica    | rpi3_20              | resnet50-inference        | setup replica of resnet50-inference
t= 568.0s | replica    | rpi3_20              | resnet50-inference        | finish replica of resnet50-inference
t= 569.0s | replica    | rockpi_16            | speech-inference          | deploy replica of speech-inference
t= 570.0s | replica    | rockpi_16            | python-pi                 | deploy replica of python-pi
t= 571.0s | replica    | rockpi_25            | fio                       | deploy replica of fio
t= 572.0s | replica    | rpi3_24              | resnet50-inference        | deploy replica of resnet50-inference
t= 573.0s | replica    | rockpi_25            | fio                       | startup replica of fio
t= 574.0s | replica    | rockpi_25            | fio                       | setup replica of fio
t= 575.0s | replica    | rockpi_25            | fio                       | finish replica of fio
t= 576.0s | replica    | rpi3_24              | resnet50-inference        | startup replica of resnet50-inference
t= 577.0s | replica    | rpi3_24              | resnet50-inference        | setup replica of resnet50-inference
t= 578.0s | replica    | rockpi_16            | speech-inference          | startup replica of speech-inference
t= 579.0s | replica    | rockpi_16            | speech-inference          | setup replica of speech-inference
t= 580.0s | replica    | rockpi_16            | python-pi                 | startup replica of python-pi
t= 581.0s | replica    | rockpi_16            | python-pi                 | setup replica of python-pi
t= 582.0s | replica    | rockpi_16            | python-pi                 | finish replica of python-pi
t= 583.0s | replica    | rockpi_16            | speech-inference          | finish replica of speech-inference
t= 584.0s | replica    | rpi3_24              | resnet50-inference        | finish replica of resnet50-inference
t= 585.0s | replica    | nx_6                 | speech-inference          | deploy replica of speech-inference
t= 586.0s | replica    | rockpi_22            | python-pi                 | deploy replica of python-pi
t= 587.0s | replica    | rpi3_19              | fio                       | deploy replica of fio
t= 588.0s | replica    | rpi3_19              | fio                       | startup replica of fio
t= 589.0s | replica    | rpi3_19              | fio                       | setup replica of fio
t= 590.0s | replica    | rpi3_19              | fio                       | finish replica of fio
t= 591.0s | replica    | rpi3_25              | resnet50-inference        | deploy replica of resnet50-inference
t= 592.0s | replica    | nx_6                 | speech-inference          | startup replica of speech-inference
t= 593.0s | replica    | nx_6                 | speech-inference          | setup replica of speech-inference
t= 594.0s | replica    | rockpi_22            | python-pi                 | startup replica of python-pi
t= 595.0s | replica    | rockpi_22            | python-pi                 | setup replica of python-pi
t= 596.0s | replica    | rockpi_22            | python-pi                 | finish replica of python-pi
t= 597.0s | replica    | rpi3_25              | resnet50-inference        | startup replica of resnet50-inference
t= 598.0s | replica    | rpi3_25              | resnet50-inference        | setup replica of resnet50-inference
t= 599.0s | replica    | nx_6                 | speech-inference          | finish replica of speech-inference
t= 600.0s | replica    | rpi3_25              | resnet50-inference        | finish replica of resnet50-inference
t= 601.0s | replica    | rockpi_22            | python-pi                 | deploy replica of python-pi
t= 602.0s | replica    | rockpi_22            | python-pi                 | startup replica of python-pi
t= 603.0s | replica    | rockpi_22            | python-pi                 | setup replica of python-pi
t= 604.0s | replica    | rockpi_22            | python-pi                 | finish replica of python-pi
t= 605.0s | replica    | rpi3_26              | fio                       | deploy replica of fio
t= 606.0s | replica    | rpi3_26              | fio                       | startup replica of fio
t= 607.0s | replica    | rpi3_26              | fio                       | setup replica of fio
t= 608.0s | replica    | rpi3_26              | fio                       | finish replica of fio
t= 609.0s | replica    | coral_1              | resnet50-inference        | deploy replica of resnet50-inference
t= 610.0s | replica    | coral_1              | resnet50-inference        | startup replica of resnet50-inference
t= 611.0s | replica    | coral_1              | resnet50-inference        | setup replica of resnet50-inference
t= 612.0s | replica    | coral_1              | resnet50-inference        | finish replica of resnet50-inference
t= 613.0s | replica    | rockpi_21            | python-pi                 | deploy replica of python-pi
t= 614.0s | replica    | rockpi_2             | fio                       | deploy replica of fio
t= 615.0s | replica    | rpi3_21              | resnet50-inference        | deploy replica of resnet50-inference
t= 616.0s | replica    | rockpi_2             | fio                       | startup replica of fio
t= 617.0s | replica    | rockpi_2             | fio                       | setup replica of fio
t= 618.0s | replica    | rockpi_2             | fio                       | finish replica of fio
t= 619.0s | replica    | rockpi_21            | python-pi                 | startup replica of python-pi
t= 620.0s | replica    | rockpi_21            | python-pi                 | setup replica of python-pi
t= 621.0s | replica    | rockpi_21            | python-pi                 | finish replica of python-pi
t= 622.0s | replica    | rpi3_21              | resnet50-inference        | startup replica of resnet50-inference
t= 623.0s | replica    | rpi3_21              | resnet50-inference        | setup replica of resnet50-inference
t= 624.0s | replica    | rpi3_21              | resnet50-inference        | finish replica of resnet50-inference
t= 625.0s | replica    | rockpi_21            | python-pi                 | deploy replica of python-pi
t= 626.0s | replica    | rockpi_21            | python-pi                 | startup replica of python-pi
t= 627.0s | replica    | rockpi_21            | python-pi                 | setup replica of python-pi
t= 628.0s | replica    | rockpi_21            | python-pi                 | finish replica of python-pi
t= 629.0s | replica    | rockpi_23            | fio                       | deploy replica of fio
t= 630.0s | replica    | rpi3_23              | resnet50-inference        | deploy replica of resnet50-inference
t= 631.0s | replica    | rockpi_23            | fio                       | startup replica of fio
t= 632.0s | replica    | rockpi_23            | fio                       | setup replica of fio
t= 633.0s | replica    | rockpi_23            | fio                       | finish replica of fio
t= 634.0s | replica    | rpi3_23              | resnet50-inference        | startup replica of resnet50-inference
t= 635.0s | replica    | rpi3_23              | resnet50-inference        | setup replica of resnet50-inference
t= 636.0s | replica    | rpi3_23              | resnet50-inference        | finish replica of resnet50-inference
t= 637.0s | replica    | rockpi_29            | python-pi                 | deploy replica of python-pi
t= 638.0s | replica    | rockpi_13            | fio                       | deploy replica of fio
t= 639.0s | replica    | coral_2              | resnet50-inference        | deploy replica of resnet50-inference
t= 640.0s | replica    | rockpi_13            | fio                       | startup replica of fio
t= 641.0s | replica    | rockpi_13            | fio                       | setup replica of fio
t= 642.0s | replica    | rockpi_13            | fio                       | finish replica of fio
t= 643.0s | replica    | rockpi_29            | python-pi                 | startup replica of python-pi
t= 644.0s | replica    | rockpi_29            | python-pi                 | setup replica of python-pi
t= 645.0s | replica    | rockpi_29            | python-pi                 | finish replica of python-pi
t= 646.0s | replica    | coral_2              | resnet50-inference        | startup replica of resnet50-inference
t= 647.0s | replica    | coral_2              | resnet50-inference        | setup replica of resnet50-inference
t= 648.0s | replica    | coral_2              | resnet50-inference        | finish replica of resnet50-inference
t= 649.0s | replica    | rockpi_29            | python-pi                 | deploy replica of python-pi
t= 650.0s | replica    | rockpi_29            | python-pi                 | startup replica of python-pi
t= 651.0s | replica    | rockpi_29            | python-pi                 | setup replica of python-pi
t= 652.0s | replica    | rockpi_29            | python-pi                 | finish replica of python-pi
t= 653.0s | replica    | rpi3_3               | fio                       | deploy replica of fio
t= 654.0s | replica    | rpi3_3               | fio                       | startup replica of fio
t= 655.0s | replica    | rpi3_3               | fio                       | setup replica of fio
t= 656.0s | replica    | rpi3_3               | fio                       | finish replica of fio
t= 657.0s | replica    | coral_3              | resnet50-inference        | deploy replica of resnet50-inference
t= 658.0s | replica    | coral_3              | resnet50-inference        | startup replica of resnet50-inference
t= 659.0s | replica    | coral_3              | resnet50-inference        | setup replica of resnet50-inference
t= 660.0s | replica    | coral_3              | resnet50-inference        | finish replica of resnet50-inference
t= 661.0s | replica    | rockpi_1             | speech-inference          | deploy replica of speech-inference
t= 662.0s | replica    | rockpi_1             | resnet50-preprocessing    | deploy replica of resnet50-preprocessing
t= 663.0s | replica    | nx_7                 | python-pi                 | deploy replica of python-pi
t= 664.0s | replica    | rpi3_4               | fio                       | deploy replica of fio
t= 665.0s | replica    | rpi3_4               | fio                       | startup replica of fio
t= 666.0s | replica    | rpi3_4               | fio                       | setup replica of fio
t= 667.0s | replica    | rpi3_4               | fio                       | finish replica of fio
t= 668.0s | replica    | rpi3_29              | resnet50-inference        | deploy replica of resnet50-inference
t= 669.0s | replica    | nx_7                 | python-pi                 | startup replica of python-pi
t= 670.0s | replica    | nx_7                 | python-pi                 | setup replica of python-pi
t= 671.0s | replica    | nx_7                 | python-pi                 | finish replica of python-pi
t= 672.0s | replica    | rpi3_29              | resnet50-inference        | startup replica of resnet50-inference
t= 673.0s | replica    | rpi3_29              | resnet50-inference        | setup replica of resnet50-inference
t= 674.0s | replica    | rockpi_1             | speech-inference          | startup replica of speech-inference
t= 675.0s | replica    | rockpi_1             | speech-inference          | setup replica of speech-inference
t= 676.0s | replica    | rockpi_1             | speech-inference          | finish replica of speech-inference
t= 677.0s | replica    | rpi3_29              | resnet50-inference        | finish replica of resnet50-inference
t= 678.0s | replica    | rockpi_1             | resnet50-preprocessing    | startup replica of resnet50-preprocessing
t= 679.0s | replica    | rockpi_1             | resnet50-preprocessing    | setup replica of resnet50-preprocessing
t= 680.0s | replica    | rockpi_1             | resnet50-preprocessing    | finish replica of resnet50-preprocessing
t= 681.0s | replica    | nx_11                | speech-inference          | deploy replica of speech-inference
t= 682.0s | replica    | rockpi_27            | python-pi                 | deploy replica of python-pi
t= 683.0s | replica    | rpi3_5               | fio                       | deploy replica of fio
t= 684.0s | replica    | rpi3_5               | fio                       | startup replica of fio
t= 685.0s | replica    | rpi3_5               | fio                       | setup replica of fio
t= 686.0s | replica    | rpi3_5               | fio                       | finish replica of fio
t= 687.0s | replica    | coral_0              | resnet50-inference        | deploy replica of resnet50-inference
t= 688.0s | replica    | coral_0              | resnet50-inference        | startup replica of resnet50-inference
t= 689.0s | replica    | coral_0              | resnet50-inference        | setup replica of resnet50-inference
t= 690.0s | replica    | nx_11                | speech-inference          | startup replica of speech-inference
t= 691.0s | replica    | nx_11                | speech-inference          | setup replica of speech-inference
t= 692.0s | replica    | rockpi_27            | python-pi                 | startup replica of python-pi
t= 693.0s | replica    | rockpi_27            | python-pi                 | setup replica of python-pi
t= 694.0s | replica    | rockpi_27            | python-pi                 | finish replica of python-pi
t= 695.0s | replica    | nx_11                | speech-inference          | finish replica of speech-inference
t= 696.0s | replica    | coral_0              | resnet50-inference        | finish replica of resnet50-inference
t= 697.0s | replica    | nx_11                | speech-inference          | teardown replica of speech-inference
t= 698.0s | replica    | rockpi_1             | resnet50-preprocessing    | teardown replica of resnet50-preprocessing
t= 699.0s | replica    | rockpi_1             | python-pi                 | deploy replica of python-pi
t= 700.0s | replica    | rpi3_22              | fio                       | deploy replica of fio
t= 701.0s | replica    | rpi3_22              | fio                       | startup replica of fio
t= 702.0s | replica    | rpi3_22              | fio                       | setup replica of fio
t= 703.0s | replica    | rpi3_22              | fio                       | finish replica of fio
t= 704.0s | replica    | nx_11                | resnet50-inference        | deploy replica of resnet50-inference
t= 705.0s | replica    | rockpi_1             | python-pi                 | startup replica of python-pi
t= 706.0s | replica    | rockpi_1             | python-pi                 | setup replica of python-pi
t= 707.0s | replica    | rockpi_1             | python-pi                 | finish replica of python-pi
t= 708.0s | replica    | nx_11                | resnet50-inference        | startup replica of resnet50-inference
t= 709.0s | replica    | nx_11                | resnet50-inference        | setup replica of resnet50-inference
t= 710.0s | replica    | nx_11                | resnet50-inference        | finish replica of resnet50-inference
t= 711.0s | replica    | rockpi_1             | speech-inference          | teardown replica of speech-inference
t= 712.0s | replica    | rockpi_1             | python-pi                 | deploy replica of python-pi
t= 713.0s | replica    | rockpi_1             | python-pi                 | startup replica of python-pi
t= 714.0s | replica    | rockpi_1             | python-pi                 | setup replica of python-pi
t= 715.0s | replica    | rockpi_1             | python-pi                 | finish replica of python-pi
t= 716.0s | replica    | rockpi_6             | fio                       | deploy replica of fio
t= 717.0s | replica    | rockpi_27            | resnet50-inference        | deploy replica of resnet50-inference
t= 718.0s | replica    | rockpi_6             | fio                       | startup replica of fio
t= 719.0s | replica    | rockpi_6             | fio                       | setup replica of fio
t= 720.0s | replica    | rockpi_6             | fio                       | finish replica of fio
t= 721.0s | replica    | rockpi_27            | resnet50-inference        | startup replica of resnet50-inference
t= 722.0s | replica    | rockpi_27            | resnet50-inference        | setup replica of resnet50-inference
t= 723.0s | replica    | rockpi_27            | resnet50-inference        | finish replica of resnet50-inference
t= 724.0s | replica    | nx_12                | python-pi                 | deploy replica of python-pi
t= 725.0s | replica    | rpi3_27              | fio                       | deploy replica of fio
t= 726.0s | replica    | rpi3_27              | fio                       | startup replica of fio
t= 727.0s | replica    | rpi3_27              | fio                       | setup replica of fio
t= 728.0s | replica    | rpi3_27              | fio                       | finish replica of fio
t= 729.0s | replica    | rockpi_18            | resnet50-inference        | deploy replica of resnet50-inference
t= 730.0s | replica    | nx_12                | python-pi                 | startup replica of python-pi
t= 731.0s | replica    | nx_12                | python-pi                 | setup replica of python-pi
t= 732.0s | replica    | nx_12                | python-pi                 | finish replica of python-pi
t= 733.0s | replica    | rockpi_18            | resnet50-inference        | startup replica of resnet50-inference
t= 734.0s | replica    | rockpi_18            | resnet50-inference        | setup replica of resnet50-inference
t= 735.0s | replica    | rockpi_18            | resnet50-inference        | finish replica of resnet50-inference
t= 736.0s | replica    | nx_6                 | speech-inference          | teardown replica of speech-inference
t= 737.0s | replica    | nx_6                 | python-pi                 | deploy replica of python-pi
t= 738.0s | replica    | rpi3_28              | fio                       | deploy replica of fio
