FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-22 11:16:13

Total deployment events: 464
Number of node-function combinations: 84

Event Type Summary:
  Deployment events: 6
  Replica events: 400
  Network events: 58

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
  t=  26.0s - setup replica of python-pi [replica]
  t=  27.0s - finish replica of python-pi [replica]
  Total events: 8

rpi3_21 - fio:
--------------
  t=  58.0s - deploy replica of fio [replica]
  t=  59.0s - startup replica of fio [replica]
  t=  60.0s - setup replica of fio [replica]
  t=  61.0s - finish replica of fio [replica]
  t=  70.0s - deploy replica of fio [replica]
  t=  71.0s - startup replica of fio [replica]
  t=  72.0s - setup replica of fio [replica]
  t=  73.0s - finish replica of fio [replica]
  t= 205.0s - teardown replica of fio [replica]
  t= 207.0s - teardown replica of fio [replica]
  t= 243.0s - deploy replica of fio [replica]
  t= 244.0s - startup replica of fio [replica]
  t= 245.0s - setup replica of fio [replica]
  t= 246.0s - finish replica of fio [replica]
  t= 248.0s - deploy replica of fio [replica]
  t= 249.0s - startup replica of fio [replica]
  t= 250.0s - setup replica of fio [replica]
  t= 251.0s - finish replica of fio [replica]
  t= 378.0s - teardown replica of fio [replica]
  t= 380.0s - teardown replica of fio [replica]
  Total events: 20

rpi3_22 - fio:
--------------
  t=  85.0s - deploy replica of fio [replica]
  t=  86.0s - startup replica of fio [replica]
  t=  87.0s - setup replica of fio [replica]
  t=  88.0s - finish replica of fio [replica]
  t=  90.0s - deploy replica of fio [replica]
  t=  91.0s - startup replica of fio [replica]
  t=  92.0s - setup replica of fio [replica]
  t=  93.0s - finish replica of fio [replica]
  t= 184.0s - teardown replica of fio [replica]
  t= 199.0s - teardown replica of fio [replica]
  t= 259.0s - deploy replica of fio [replica]
  t= 260.0s - startup replica of fio [replica]
  t= 261.0s - setup replica of fio [replica]
  t= 262.0s - finish replica of fio [replica]
  t= 267.0s - deploy replica of fio [replica]
  t= 268.0s - startup replica of fio [replica]
  t= 269.0s - setup replica of fio [replica]
  t= 270.0s - finish replica of fio [replica]
  t= 374.0s - teardown replica of fio [replica]
  t= 376.0s - teardown replica of fio [replica]
  Total events: 20

rpi3_23 - fio:
--------------
  t= 101.0s - deploy replica of fio [replica]
  t= 102.0s - startup replica of fio [replica]
  t= 103.0s - setup replica of fio [replica]
  t= 104.0s - finish replica of fio [replica]
  t= 106.0s - deploy replica of fio [replica]
  t= 107.0s - startup replica of fio [replica]
  t= 108.0s - setup replica of fio [replica]
  t= 109.0s - finish replica of fio [replica]
  t= 181.0s - teardown replica of fio [replica]
  t= 183.0s - teardown replica of fio [replica]
  t= 275.0s - deploy replica of fio [replica]
  t= 276.0s - startup replica of fio [replica]
  t= 277.0s - setup replica of fio [replica]
  t= 278.0s - finish replica of fio [replica]
  t= 281.0s - deploy replica of fio [replica]
  t= 282.0s - startup replica of fio [replica]
  t= 283.0s - setup replica of fio [replica]
  t= 284.0s - finish replica of fio [replica]
  t= 367.0s - teardown replica of fio [replica]
  t= 368.0s - teardown replica of fio [replica]
  Total events: 20

rpi3_27 - fio:
--------------
  t= 117.0s - deploy replica of fio [replica]
  t= 118.0s - startup replica of fio [replica]
  t= 119.0s - setup replica of fio [replica]
  t= 120.0s - finish replica of fio [replica]
  t= 124.0s - deploy replica of fio [replica]
  t= 125.0s - startup replica of fio [replica]
  t= 126.0s - setup replica of fio [replica]
  t= 127.0s - finish replica of fio [replica]
  t= 177.0s - teardown replica of fio [replica]
  t= 179.0s - teardown replica of fio [replica]
  t= 296.0s - deploy replica of fio [replica]
  t= 297.0s - startup replica of fio [replica]
  t= 298.0s - setup replica of fio [replica]
  t= 299.0s - finish replica of fio [replica]
  t= 304.0s - deploy replica of fio [replica]
  t= 305.0s - startup replica of fio [replica]
  t= 306.0s - setup replica of fio [replica]
  t= 307.0s - finish replica of fio [replica]
  t= 363.0s - teardown replica of fio [replica]
  t= 365.0s - teardown replica of fio [replica]
  Total events: 20

rpi3_28 - fio:
--------------
  t= 139.0s - deploy replica of fio [replica]
  t= 140.0s - startup replica of fio [replica]
  t= 141.0s - setup replica of fio [replica]
  t= 142.0s - finish replica of fio [replica]
  t= 174.0s - teardown replica of fio [replica]
  t= 309.0s - deploy replica of fio [replica]
  t= 310.0s - startup replica of fio [replica]
  t= 311.0s - setup replica of fio [replica]
  t= 312.0s - finish replica of fio [replica]
  t= 320.0s - deploy replica of fio [replica]
  t= 321.0s - startup replica of fio [replica]
  t= 322.0s - setup replica of fio [replica]
  t= 323.0s - finish replica of fio [replica]
  t= 359.0s - teardown replica of fio [replica]
  t= 361.0s - teardown replica of fio [replica]
  Total events: 15

rpi3_29 - fio:
--------------
  t= 325.0s - deploy replica of fio [replica]
  t= 326.0s - startup replica of fio [replica]
  t= 327.0s - setup replica of fio [replica]
  t= 328.0s - finish replica of fio [replica]
  t= 336.0s - deploy replica of fio [replica]
  t= 337.0s - startup replica of fio [replica]
  t= 338.0s - setup replica of fio [replica]
  t= 339.0s - finish replica of fio [replica]
  t= 348.0s - teardown replica of fio [replica]
  t= 353.0s - teardown replica of fio [replica]
  Total events: 10

rpi3_3 - fio:
-------------
  t=   5.0s - deploy replica of fio [replica]
  t=   6.0s - startup replica of fio [replica]
  t=   7.0s - setup replica of fio [replica]
  t=   8.0s - finish replica of fio [replica]
  t=  33.0s - deploy replica of fio [replica]
  t=  34.0s - startup replica of fio [replica]
  t=  35.0s - setup replica of fio [replica]
  t=  36.0s - finish replica of fio [replica]
  Total events: 8

rpi3_4 - fio:
-------------
  t=  41.0s - deploy replica of fio [replica]
  t=  42.0s - startup replica of fio [replica]
  t=  43.0s - setup replica of fio [replica]
  t=  44.0s - finish replica of fio [replica]
  t=  49.0s - deploy replica of fio [replica]
  t=  50.0s - startup replica of fio [replica]
  t=  51.0s - setup replica of fio [replica]
  t=  52.0s - finish replica of fio [replica]
  t= 209.0s - teardown replica of fio [replica]
  t= 211.0s - teardown replica of fio [replica]
  Total events: 10

rpi3_4 - python-pi:
-------------------
  t= 222.0s - deploy replica of python-pi [replica]
  t= 223.0s - startup replica of python-pi [replica]
  t= 224.0s - setup replica of python-pi [replica]
  t= 225.0s - finish replica of python-pi [replica]
  t= 391.0s - teardown replica of python-pi [replica]
  Total events: 5

rpi3_4 - resnet50-preprocessing:
--------------------------------
  t= 213.0s - deploy replica of resnet50-preprocessing [replica]
  t= 218.0s - startup replica of resnet50-preprocessing [replica]
  t= 219.0s - setup replica of resnet50-preprocessing [replica]
  t= 220.0s - finish replica of resnet50-preprocessing [replica]
  t= 221.0s - teardown replica of resnet50-preprocessing [replica]
  Total events: 5

rpi3_5 - python-pi:
-------------------
  t=  48.0s - deploy replica of python-pi [replica]
  t=  53.0s - startup replica of python-pi [replica]
  t=  54.0s - setup replica of python-pi [replica]
  t=  55.0s - finish replica of python-pi [replica]
  t= 396.0s - teardown replica of python-pi [replica]
  Total events: 5

NODE SUMMARY
============

Node: coral_1
  Deployment events: 0
  Replica events: 5
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: coral_3
  Deployment events: 0
  Replica events: 5
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: global
  Deployment events: 6
  Replica events: 0
  Network events: 0
  Functions involved: 6
  Function list: fio, python-pi, resnet50-inference, resnet50-preprocessing, resnet50-training, speech-inference

Node: nano_3
  Deployment events: 0
  Replica events: 4
  Network events: 0
  Functions involved: 1
  Function list: resnet50-training

Node: nano_3 → nuc_0
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → nano_3
  Deployment events: 0
  Replica events: 0
  Network events: 6
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → nx_10
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → nx_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → rockpi_13
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → rockpi_16
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → rockpi_19
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → rockpi_21
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → rockpi_30
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nuc_0 → rockpi_5
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nx_10
  Deployment events: 0
  Replica events: 9
  Network events: 0
  Functions involved: 2
  Function list: python-pi, resnet50-inference

Node: nx_13
  Deployment events: 0
  Replica events: 25
  Network events: 0
  Functions involved: 2
  Function list: python-pi, resnet50-preprocessing

Node: nx_3
  Deployment events: 0
  Replica events: 15
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: nx_4
  Deployment events: 0
  Replica events: 15
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: nx_7
  Deployment events: 0
  Replica events: 10
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: registry → coral_1
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → coral_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nano_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nx_10
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → nx_13
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → nx_3
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → nx_4
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nx_7
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_10
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_12
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_13
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_14
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_16
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_19
  Deployment events: 0
  Replica events: 0
  Network events: 3
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_21
  Deployment events: 0
  Replica events: 0
  Network events: 3
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_30
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_5
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_8
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_21
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_22
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_23
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_27
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_28
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_29
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_4
  Deployment events: 0
  Replica events: 0
  Network events: 3
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_5
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_10
  Deployment events: 0
  Replica events: 10
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: rockpi_12
  Deployment events: 0
  Replica events: 25
  Network events: 0
  Functions involved: 2
  Function list: python-pi, resnet50-preprocessing

Node: rockpi_13
  Deployment events: 0
  Replica events: 9
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rockpi_14
  Deployment events: 0
  Replica events: 10
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: rockpi_16
  Deployment events: 0
  Replica events: 15
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rockpi_19
  Deployment events: 0
  Replica events: 35
  Network events: 0
  Functions involved: 3
  Function list: python-pi, resnet50-preprocessing, speech-inference

Node: rockpi_21
  Deployment events: 0
  Replica events: 24
  Network events: 0
  Functions involved: 3
  Function list: python-pi, resnet50-preprocessing, speech-inference

Node: rockpi_30
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: resnet50-preprocessing, speech-inference

Node: rockpi_5
  Deployment events: 0
  Replica events: 30
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rockpi_8
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: rpi3_21
  Deployment events: 0
  Replica events: 20
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_22
  Deployment events: 0
  Replica events: 20
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_23
  Deployment events: 0
  Replica events: 20
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_27
  Deployment events: 0
  Replica events: 20
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_28
  Deployment events: 0
  Replica events: 15
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_29
  Deployment events: 0
  Replica events: 10
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_3
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_4
  Deployment events: 0
  Replica events: 20
  Network events: 0
  Functions involved: 3
  Function list: fio, python-pi, resnet50-preprocessing

Node: rpi3_5
  Deployment events: 0
  Replica events: 5
  Network events: 0
  Functions involved: 1
  Function list: python-pi

FUNCTION SUMMARY
================

Function: fio
  Deployment events: 1
  Replica events: 123
  Network events: 0
  Nodes involved: 9
  Node list: global, rpi3_21, rpi3_22, rpi3_23, rpi3_27, rpi3_28, rpi3_29, rpi3_3, rpi3_4

Function: python-pi
  Deployment events: 1
  Replica events: 198
  Network events: 0
  Nodes involved: 19
  Node list: coral_1, coral_3, global, nx_10, nx_13, nx_3, nx_4, nx_7, rockpi_10, rockpi_12, rockpi_13, rockpi_14, rockpi_16, rockpi_19, rockpi_21, rockpi_5, rockpi_8, rpi3_4, rpi3_5

Function: resnet50-inference
  Deployment events: 1
  Replica events: 4
  Network events: 0
  Nodes involved: 2
  Node list: global, nx_10

Function: resnet50-preprocessing
  Deployment events: 1
  Replica events: 33
  Network events: 0
  Nodes involved: 7
  Node list: global, nx_13, rockpi_12, rockpi_19, rockpi_21, rockpi_30, rpi3_4

Function: resnet50-training
  Deployment events: 1
  Replica events: 4
  Network events: 0
  Nodes involved: 2
  Node list: global, nano_3

Function: speech-inference
  Deployment events: 1
  Replica events: 38
  Network events: 0
  Nodes involved: 8
  Node list: global, nx_3, rockpi_13, rockpi_16, rockpi_19, rockpi_21, rockpi_30, rockpi_5

Function: unknown
  Deployment events: 0
  Replica events: 0
  Network events: 58
  Nodes involved: 37
  Node list: nano_3 → nuc_0, nuc_0 → nano_3, nuc_0 → nx_10, nuc_0 → nx_3, nuc_0 → rockpi_13, nuc_0 → rockpi_16, nuc_0 → rockpi_19, nuc_0 → rockpi_21, nuc_0 → rockpi_30, nuc_0 → rockpi_5, registry → coral_1, registry → coral_3, registry → nano_3, registry → nx_10, registry → nx_13, registry → nx_3, registry → nx_4, registry → nx_7, registry → rockpi_10, registry → rockpi_12, registry → rockpi_13, registry → rockpi_14, registry → rockpi_16, registry → rockpi_19, registry → rockpi_21, registry → rockpi_30, registry → rockpi_5, registry → rockpi_8, registry → rpi3_21, registry → rpi3_22, registry → rpi3_23, registry → rpi3_27, registry → rpi3_28, registry → rpi3_29, registry → rpi3_3, registry → rpi3_4, registry → rpi3_5

SCALING ANALYSIS
================

Functions with scaling events: 6
  fio: 123 replica events
    t=   5.0s - deploy replica of fio on rpi3_3
    t=   6.0s - startup replica of fio on rpi3_3
    t=   7.0s - setup replica of fio on rpi3_3
    t=   8.0s - finish replica of fio on rpi3_3
    t=  33.0s - deploy replica of fio on rpi3_3
    t=  34.0s - startup replica of fio on rpi3_3
    t=  35.0s - setup replica of fio on rpi3_3
    t=  36.0s - finish replica of fio on rpi3_3
    t=  41.0s - deploy replica of fio on rpi3_4
    t=  42.0s - startup replica of fio on rpi3_4
    t=  43.0s - setup replica of fio on rpi3_4
    t=  44.0s - finish replica of fio on rpi3_4
    t=  49.0s - deploy replica of fio on rpi3_4
    t=  50.0s - startup replica of fio on rpi3_4
    t=  51.0s - setup replica of fio on rpi3_4
    t=  52.0s - finish replica of fio on rpi3_4
    t=  58.0s - deploy replica of fio on rpi3_21
    t=  59.0s - startup replica of fio on rpi3_21
    t=  60.0s - setup replica of fio on rpi3_21
    t=  61.0s - finish replica of fio on rpi3_21
    t=  70.0s - deploy replica of fio on rpi3_21
    t=  71.0s - startup replica of fio on rpi3_21
    t=  72.0s - setup replica of fio on rpi3_21
    t=  73.0s - finish replica of fio on rpi3_21
    t=  85.0s - deploy replica of fio on rpi3_22
    t=  86.0s - startup replica of fio on rpi3_22
    t=  87.0s - setup replica of fio on rpi3_22
    t=  88.0s - finish replica of fio on rpi3_22
    t=  90.0s - deploy replica of fio on rpi3_22
    t=  91.0s - startup replica of fio on rpi3_22
    t=  92.0s - setup replica of fio on rpi3_22
    t=  93.0s - finish replica of fio on rpi3_22
    t= 101.0s - deploy replica of fio on rpi3_23
    t= 102.0s - startup replica of fio on rpi3_23
    t= 103.0s - setup replica of fio on rpi3_23
    t= 104.0s - finish replica of fio on rpi3_23
    t= 106.0s - deploy replica of fio on rpi3_23
    t= 107.0s - startup replica of fio on rpi3_23
    t= 108.0s - setup replica of fio on rpi3_23
    t= 109.0s - finish replica of fio on rpi3_23
    t= 117.0s - deploy replica of fio on rpi3_27
    t= 118.0s - startup replica of fio on rpi3_27
    t= 119.0s - setup replica of fio on rpi3_27
    t= 120.0s - finish replica of fio on rpi3_27
    t= 124.0s - deploy replica of fio on rpi3_27
    t= 125.0s - startup replica of fio on rpi3_27
    t= 126.0s - setup replica of fio on rpi3_27
    t= 127.0s - finish replica of fio on rpi3_27
    t= 139.0s - deploy replica of fio on rpi3_28
    t= 140.0s - startup replica of fio on rpi3_28
    t= 141.0s - setup replica of fio on rpi3_28
    t= 142.0s - finish replica of fio on rpi3_28
    t= 174.0s - teardown replica of fio on rpi3_28
    t= 177.0s - teardown replica of fio on rpi3_27
    t= 179.0s - teardown replica of fio on rpi3_27
    t= 181.0s - teardown replica of fio on rpi3_23
    t= 183.0s - teardown replica of fio on rpi3_23
    t= 184.0s - teardown replica of fio on rpi3_22
    t= 199.0s - teardown replica of fio on rpi3_22
    t= 205.0s - teardown replica of fio on rpi3_21
    t= 207.0s - teardown replica of fio on rpi3_21
    t= 209.0s - teardown replica of fio on rpi3_4
    t= 211.0s - teardown replica of fio on rpi3_4
    t= 243.0s - deploy replica of fio on rpi3_21
    t= 244.0s - startup replica of fio on rpi3_21
    t= 245.0s - setup replica of fio on rpi3_21
    t= 246.0s - finish replica of fio on rpi3_21
    t= 248.0s - deploy replica of fio on rpi3_21
    t= 249.0s - startup replica of fio on rpi3_21
    t= 250.0s - setup replica of fio on rpi3_21
    t= 251.0s - finish replica of fio on rpi3_21
    t= 259.0s - deploy replica of fio on rpi3_22
    t= 260.0s - startup replica of fio on rpi3_22
    t= 261.0s - setup replica of fio on rpi3_22
    t= 262.0s - finish replica of fio on rpi3_22
    t= 267.0s - deploy replica of fio on rpi3_22
    t= 268.0s - startup replica of fio on rpi3_22
    t= 269.0s - setup replica of fio on rpi3_22
    t= 270.0s - finish replica of fio on rpi3_22
    t= 275.0s - deploy replica of fio on rpi3_23
    t= 276.0s - startup replica of fio on rpi3_23
    t= 277.0s - setup replica of fio on rpi3_23
    t= 278.0s - finish replica of fio on rpi3_23
    t= 281.0s - deploy replica of fio on rpi3_23
    t= 282.0s - startup replica of fio on rpi3_23
    t= 283.0s - setup replica of fio on rpi3_23
    t= 284.0s - finish replica of fio on rpi3_23
    t= 296.0s - deploy replica of fio on rpi3_27
    t= 297.0s - startup replica of fio on rpi3_27
    t= 298.0s - setup replica of fio on rpi3_27
    t= 299.0s - finish replica of fio on rpi3_27
    t= 304.0s - deploy replica of fio on rpi3_27
    t= 305.0s - startup replica of fio on rpi3_27
    t= 306.0s - setup replica of fio on rpi3_27
    t= 307.0s - finish replica of fio on rpi3_27
    t= 309.0s - deploy replica of fio on rpi3_28
    t= 310.0s - startup replica of fio on rpi3_28
    t= 311.0s - setup replica of fio on rpi3_28
    t= 312.0s - finish replica of fio on rpi3_28
    t= 320.0s - deploy replica of fio on rpi3_28
    t= 321.0s - startup replica of fio on rpi3_28
    t= 322.0s - setup replica of fio on rpi3_28
    t= 323.0s - finish replica of fio on rpi3_28
    t= 325.0s - deploy replica of fio on rpi3_29
    t= 326.0s - startup replica of fio on rpi3_29
    t= 327.0s - setup replica of fio on rpi3_29
    t= 328.0s - finish replica of fio on rpi3_29
    t= 336.0s - deploy replica of fio on rpi3_29
    t= 337.0s - startup replica of fio on rpi3_29
    t= 338.0s - setup replica of fio on rpi3_29
    t= 339.0s - finish replica of fio on rpi3_29
    t= 348.0s - teardown replica of fio on rpi3_29
    t= 353.0s - teardown replica of fio on rpi3_29
    t= 359.0s - teardown replica of fio on rpi3_28
    t= 361.0s - teardown replica of fio on rpi3_28
    t= 363.0s - teardown replica of fio on rpi3_27
    t= 365.0s - teardown replica of fio on rpi3_27
    t= 367.0s - teardown replica of fio on rpi3_23
    t= 368.0s - teardown replica of fio on rpi3_23
    t= 374.0s - teardown replica of fio on rpi3_22
    t= 376.0s - teardown replica of fio on rpi3_22
    t= 378.0s - teardown replica of fio on rpi3_21
    t= 380.0s - teardown replica of fio on rpi3_21

  python-pi: 198 replica events
    t=   4.0s - deploy replica of python-pi on rockpi_8
    t=   9.0s - startup replica of python-pi on rockpi_8
    t=  10.0s - setup replica of python-pi on rockpi_8
    t=  11.0s - finish replica of python-pi on rockpi_8
    t=  24.0s - deploy replica of python-pi on rockpi_8
    t=  25.0s - startup replica of python-pi on rockpi_8
    t=  26.0s - setup replica of python-pi on rockpi_8
    t=  27.0s - finish replica of python-pi on rockpi_8
    t=  28.0s - deploy replica of python-pi on nx_10
    t=  29.0s - startup replica of python-pi on nx_10
    t=  30.0s - setup replica of python-pi on nx_10
    t=  31.0s - finish replica of python-pi on nx_10
    t=  32.0s - deploy replica of python-pi on coral_1
    t=  37.0s - startup replica of python-pi on coral_1
    t=  38.0s - setup replica of python-pi on coral_1
    t=  39.0s - finish replica of python-pi on coral_1
    t=  40.0s - deploy replica of python-pi on coral_3
    t=  45.0s - startup replica of python-pi on coral_3
    t=  46.0s - setup replica of python-pi on coral_3
    t=  47.0s - finish replica of python-pi on coral_3
    t=  48.0s - deploy replica of python-pi on rpi3_5
    t=  53.0s - startup replica of python-pi on rpi3_5
    t=  54.0s - setup replica of python-pi on rpi3_5
    t=  55.0s - finish replica of python-pi on rpi3_5
    t=  57.0s - deploy replica of python-pi on rockpi_13
    t=  64.0s - startup replica of python-pi on rockpi_13
    t=  65.0s - setup replica of python-pi on rockpi_13
    t=  66.0s - finish replica of python-pi on rockpi_13
    t=  69.0s - deploy replica of python-pi on nx_3
    t=  76.0s - startup replica of python-pi on nx_3
    t=  77.0s - setup replica of python-pi on nx_3
    t=  78.0s - finish replica of python-pi on nx_3
    t=  81.0s - deploy replica of python-pi on nx_3
    t=  82.0s - startup replica of python-pi on nx_3
    t=  83.0s - setup replica of python-pi on nx_3
    t=  84.0s - finish replica of python-pi on nx_3
    t=  89.0s - deploy replica of python-pi on rockpi_12
    t=  94.0s - startup replica of python-pi on rockpi_12
    t=  95.0s - setup replica of python-pi on rockpi_12
    t=  96.0s - finish replica of python-pi on rockpi_12
    t=  97.0s - deploy replica of python-pi on rockpi_12
    t=  98.0s - startup replica of python-pi on rockpi_12
    t=  99.0s - setup replica of python-pi on rockpi_12
    t= 100.0s - finish replica of python-pi on rockpi_12
    t= 105.0s - deploy replica of python-pi on rockpi_5
    t= 110.0s - startup replica of python-pi on rockpi_5
    t= 111.0s - setup replica of python-pi on rockpi_5
    t= 112.0s - finish replica of python-pi on rockpi_5
    t= 113.0s - deploy replica of python-pi on rockpi_5
    t= 114.0s - startup replica of python-pi on rockpi_5
    t= 115.0s - setup replica of python-pi on rockpi_5
    t= 116.0s - finish replica of python-pi on rockpi_5
    t= 123.0s - deploy replica of python-pi on rockpi_19
    t= 128.0s - startup replica of python-pi on rockpi_19
    t= 129.0s - setup replica of python-pi on rockpi_19
    t= 130.0s - finish replica of python-pi on rockpi_19
    t= 138.0s - deploy replica of python-pi on nx_13
    t= 145.0s - startup replica of python-pi on nx_13
    t= 146.0s - setup replica of python-pi on nx_13
    t= 147.0s - finish replica of python-pi on nx_13
    t= 155.0s - deploy replica of python-pi on nx_13
    t= 156.0s - startup replica of python-pi on nx_13
    t= 157.0s - setup replica of python-pi on nx_13
    t= 158.0s - finish replica of python-pi on nx_13
    t= 165.0s - deploy replica of python-pi on rockpi_19
    t= 166.0s - startup replica of python-pi on rockpi_19
    t= 167.0s - setup replica of python-pi on rockpi_19
    t= 168.0s - finish replica of python-pi on rockpi_19
    t= 173.0s - teardown replica of python-pi on rockpi_19
    t= 176.0s - teardown replica of python-pi on nx_13
    t= 178.0s - teardown replica of python-pi on nx_13
    t= 180.0s - teardown replica of python-pi on rockpi_19
    t= 182.0s - teardown replica of python-pi on rockpi_5
    t= 190.0s - deploy replica of python-pi on rockpi_19
    t= 191.0s - startup replica of python-pi on rockpi_19
    t= 192.0s - setup replica of python-pi on rockpi_19
    t= 193.0s - finish replica of python-pi on rockpi_19
    t= 200.0s - deploy replica of python-pi on rockpi_5
    t= 201.0s - startup replica of python-pi on rockpi_5
    t= 202.0s - setup replica of python-pi on rockpi_5
    t= 203.0s - finish replica of python-pi on rockpi_5
    t= 204.0s - teardown replica of python-pi on rockpi_5
    t= 206.0s - teardown replica of python-pi on rockpi_19
    t= 208.0s - teardown replica of python-pi on rockpi_5
    t= 210.0s - teardown replica of python-pi on rockpi_12
    t= 212.0s - teardown replica of python-pi on rockpi_12
    t= 214.0s - deploy replica of python-pi on rockpi_12
    t= 215.0s - startup replica of python-pi on rockpi_12
    t= 216.0s - setup replica of python-pi on rockpi_12
    t= 217.0s - finish replica of python-pi on rockpi_12
    t= 222.0s - deploy replica of python-pi on rpi3_4
    t= 223.0s - startup replica of python-pi on rpi3_4
    t= 224.0s - setup replica of python-pi on rpi3_4
