FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-18 11:18:16

Total deployment events: 212
Number of node-function combinations: 70

Event Type Summary:
  Deployment events: 6
  Replica events: 147
  Network events: 59

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
  t=  21.0s - startup replica of resnet50-preprocessing [replica]
  t=  22.0s - setup replica of resnet50-preprocessing [replica]
  t=  23.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

rockpi_30 - speech-inference:
-----------------------------
  t=   1.0s - deploy replica of speech-inference [replica]
  t=  12.0s - startup replica of speech-inference [replica]
  t=  13.0s - setup replica of speech-inference [replica]
  t=  19.0s - finish replica of speech-inference [replica]
  Total events: 4

rockpi_5 - python-pi:
---------------------
  t= 135.0s - deploy replica of python-pi [replica]
  t= 140.0s - startup replica of python-pi [replica]
  t= 141.0s - setup replica of python-pi [replica]
  t= 142.0s - finish replica of python-pi [replica]
  Total events: 4

rockpi_5 - speech-inference:
----------------------------
  t= 125.0s - deploy replica of speech-inference [replica]
  t= 126.0s - startup replica of speech-inference [replica]
  t= 127.0s - setup replica of speech-inference [replica]
  t= 128.0s - finish replica of speech-inference [replica]
  Total events: 4

rockpi_8 - python-pi:
---------------------
  t=   4.0s - deploy replica of python-pi [replica]
  t=   9.0s - startup replica of python-pi [replica]
  t=  10.0s - setup replica of python-pi [replica]
  t=  11.0s - finish replica of python-pi [replica]
  Total events: 4

rockpi_8 - speech-inference:
----------------------------
  t=  25.0s - deploy replica of speech-inference [replica]
  t=  32.0s - startup replica of speech-inference [replica]
  t=  33.0s - setup replica of speech-inference [replica]
  t=  37.0s - finish replica of speech-inference [replica]
  Total events: 4

rpi3_21 - fio:
--------------
  t=  80.0s - deploy replica of fio [replica]
  t=  81.0s - startup replica of fio [replica]
  t=  82.0s - setup replica of fio [replica]
  t=  83.0s - finish replica of fio [replica]
  t=  89.0s - deploy replica of fio [replica]
  t=  90.0s - startup replica of fio [replica]
  t=  91.0s - setup replica of fio [replica]
  t=  92.0s - finish replica of fio [replica]
  Total events: 8

rpi3_22 - fio:
--------------
  t= 104.0s - deploy replica of fio [replica]
  t= 105.0s - startup replica of fio [replica]
  t= 106.0s - setup replica of fio [replica]
  t= 107.0s - finish replica of fio [replica]
  t= 118.0s - deploy replica of fio [replica]
  t= 119.0s - startup replica of fio [replica]
  t= 120.0s - setup replica of fio [replica]
  t= 121.0s - finish replica of fio [replica]
  t= 130.0s - teardown replica of fio [replica]
  t= 136.0s - deploy replica of fio [replica]
  t= 137.0s - startup replica of fio [replica]
  t= 138.0s - setup replica of fio [replica]
  t= 139.0s - finish replica of fio [replica]
  Total events: 13

rpi3_3 - fio:
-------------
  t=   5.0s - deploy replica of fio [replica]
  t=   6.0s - startup replica of fio [replica]
  t=   7.0s - setup replica of fio [replica]
  t=   8.0s - finish replica of fio [replica]
  t=  28.0s - deploy replica of fio [replica]
  t=  29.0s - startup replica of fio [replica]
  t=  30.0s - setup replica of fio [replica]
  t=  31.0s - finish replica of fio [replica]
  Total events: 8

rpi3_4 - fio:
-------------
  t=  48.0s - deploy replica of fio [replica]
  t=  49.0s - startup replica of fio [replica]
  t=  50.0s - setup replica of fio [replica]
  t=  51.0s - finish replica of fio [replica]
  t=  66.0s - deploy replica of fio [replica]
  t=  67.0s - startup replica of fio [replica]
  t=  68.0s - setup replica of fio [replica]
  t=  69.0s - finish replica of fio [replica]
  Total events: 8

rpi3_5 - python-pi:
-------------------
  t=  65.0s - deploy replica of python-pi [replica]
  t=  70.0s - startup replica of python-pi [replica]
  t=  71.0s - setup replica of python-pi [replica]
  t=  72.0s - finish replica of python-pi [replica]
  Total events: 4

NODE SUMMARY
============

Node: coral_1
  Deployment events: 0
  Replica events: 9
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: coral_3
  Deployment events: 0
  Replica events: 4
  Network events: 0
  Functions involved: 1
  Function list: python-pi

Node: global
  Deployment events: 6
  Replica events: 0
  Network events: 0
  Functions involved: 6
  Function list: fio, python-pi, resnet50-inference, resnet50-preprocessing, resnet50-training, speech-inference

Node: nano_15
  Deployment events: 0
  Replica events: 10
  Network events: 0
  Functions involved: 1
  Function list: resnet50-inference

Node: nano_17
  Deployment events: 0
  Replica events: 4
  Network events: 0
  Functions involved: 1
  Function list: resnet50-training

Node: nano_17 → rockpi_1
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: nano_26
  Deployment events: 0
  Replica events: 5
  Network events: 0
  Functions involved: 1
  Function list: resnet50-training

Node: nano_3
  Deployment events: 0
  Replica events: 4
  Network events: 0
  Functions involved: 1
  Function list: resnet50-training

Node: nano_3 → rockpi_1
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: nx_10
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: python-pi, resnet50-inference

Node: nx_13
  Deployment events: 0
  Replica events: 5
  Network events: 0
  Functions involved: 1
  Function list: resnet50-inference

Node: nx_3
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: python-pi, resnet50-inference

Node: registry → coral_1
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → coral_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nano_15
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nano_17
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nano_26
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nano_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nx_10
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → nx_13
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → nx_3
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_12
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_13
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_21
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_30
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_5
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rockpi_8
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_21
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_22
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_4
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: registry → rpi3_5
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → coral_1
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nano_15
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nano_17
  Deployment events: 0
  Replica events: 0
  Network events: 5
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nano_26
  Deployment events: 0
  Replica events: 0
  Network events: 4
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nano_3
  Deployment events: 0
  Replica events: 0
  Network events: 6
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nx_10
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nx_13
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → nx_3
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → rockpi_12
  Deployment events: 0
  Replica events: 0
  Network events: 2
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → rockpi_13
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → rockpi_21
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → rockpi_30
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → rockpi_5
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_1 → rockpi_8
  Deployment events: 0
  Replica events: 0
  Network events: 1
  Functions involved: 1
  Function list: unknown

Node: rockpi_12
  Deployment events: 0
  Replica events: 13
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rockpi_13
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rockpi_21
  Deployment events: 0
  Replica events: 4
  Network events: 0
  Functions involved: 1
  Function list: speech-inference

Node: rockpi_30
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: resnet50-preprocessing, speech-inference

Node: rockpi_5
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rockpi_8
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 2
  Function list: python-pi, speech-inference

Node: rpi3_21
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_22
  Deployment events: 0
  Replica events: 13
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_3
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_4
  Deployment events: 0
  Replica events: 8
  Network events: 0
  Functions involved: 1
  Function list: fio

Node: rpi3_5
  Deployment events: 0
  Replica events: 4
  Network events: 0
  Functions involved: 1
  Function list: python-pi

FUNCTION SUMMARY
================

Function: fio
  Deployment events: 1
  Replica events: 37
  Network events: 0
  Nodes involved: 5
  Node list: global, rpi3_21, rpi3_22, rpi3_3, rpi3_4

Function: python-pi
  Deployment events: 1
  Replica events: 37
  Network events: 0
  Nodes involved: 10
  Node list: coral_1, coral_3, global, nx_10, nx_3, rockpi_12, rockpi_13, rockpi_5, rockpi_8, rpi3_5

Function: resnet50-inference
  Deployment events: 1
  Replica events: 23
  Network events: 0
  Nodes involved: 5
  Node list: global, nano_15, nx_10, nx_13, nx_3

Function: resnet50-preprocessing
  Deployment events: 1
  Replica events: 4
  Network events: 0
  Nodes involved: 2
  Node list: global, rockpi_30

Function: resnet50-training
  Deployment events: 1
  Replica events: 13
  Network events: 0
  Nodes involved: 4
  Node list: global, nano_17, nano_26, nano_3

Function: speech-inference
  Deployment events: 1
  Replica events: 33
  Network events: 0
  Nodes involved: 8
  Node list: coral_1, global, rockpi_12, rockpi_13, rockpi_21, rockpi_30, rockpi_5, rockpi_8

Function: unknown
  Deployment events: 0
  Replica events: 0
  Network events: 59
  Nodes involved: 36
  Node list: nano_17 → rockpi_1, nano_3 → rockpi_1, registry → coral_1, registry → coral_3, registry → nano_15, registry → nano_17, registry → nano_26, registry → nano_3, registry → nx_10, registry → nx_13, registry → nx_3, registry → rockpi_12, registry → rockpi_13, registry → rockpi_21, registry → rockpi_30, registry → rockpi_5, registry → rockpi_8, registry → rpi3_21, registry → rpi3_22, registry → rpi3_3, registry → rpi3_4, registry → rpi3_5, rockpi_1 → coral_1, rockpi_1 → nano_15, rockpi_1 → nano_17, rockpi_1 → nano_26, rockpi_1 → nano_3, rockpi_1 → nx_10, rockpi_1 → nx_13, rockpi_1 → nx_3, rockpi_1 → rockpi_12, rockpi_1 → rockpi_13, rockpi_1 → rockpi_21, rockpi_1 → rockpi_30, rockpi_1 → rockpi_5, rockpi_1 → rockpi_8

SCALING ANALYSIS
================

Functions with scaling events: 6
  fio: 37 replica events
    t=   5.0s - deploy replica of fio on rpi3_3
    t=   6.0s - startup replica of fio on rpi3_3
    t=   7.0s - setup replica of fio on rpi3_3
    t=   8.0s - finish replica of fio on rpi3_3
    t=  28.0s - deploy replica of fio on rpi3_3
    t=  29.0s - startup replica of fio on rpi3_3
    t=  30.0s - setup replica of fio on rpi3_3
    t=  31.0s - finish replica of fio on rpi3_3
    t=  48.0s - deploy replica of fio on rpi3_4
    t=  49.0s - startup replica of fio on rpi3_4
    t=  50.0s - setup replica of fio on rpi3_4
    t=  51.0s - finish replica of fio on rpi3_4
    t=  66.0s - deploy replica of fio on rpi3_4
    t=  67.0s - startup replica of fio on rpi3_4
    t=  68.0s - setup replica of fio on rpi3_4
    t=  69.0s - finish replica of fio on rpi3_4
    t=  80.0s - deploy replica of fio on rpi3_21
    t=  81.0s - startup replica of fio on rpi3_21
    t=  82.0s - setup replica of fio on rpi3_21
    t=  83.0s - finish replica of fio on rpi3_21
    t=  89.0s - deploy replica of fio on rpi3_21
    t=  90.0s - startup replica of fio on rpi3_21
    t=  91.0s - setup replica of fio on rpi3_21
    t=  92.0s - finish replica of fio on rpi3_21
    t= 104.0s - deploy replica of fio on rpi3_22
    t= 105.0s - startup replica of fio on rpi3_22
    t= 106.0s - setup replica of fio on rpi3_22
    t= 107.0s - finish replica of fio on rpi3_22
    t= 118.0s - deploy replica of fio on rpi3_22
    t= 119.0s - startup replica of fio on rpi3_22
    t= 120.0s - setup replica of fio on rpi3_22
    t= 121.0s - finish replica of fio on rpi3_22
    t= 130.0s - teardown replica of fio on rpi3_22
    t= 136.0s - deploy replica of fio on rpi3_22
    t= 137.0s - startup replica of fio on rpi3_22
    t= 138.0s - setup replica of fio on rpi3_22
    t= 139.0s - finish replica of fio on rpi3_22

  python-pi: 37 replica events
    t=   4.0s - deploy replica of python-pi on rockpi_8
    t=   9.0s - startup replica of python-pi on rockpi_8
    t=  10.0s - setup replica of python-pi on rockpi_8
    t=  11.0s - finish replica of python-pi on rockpi_8
    t=  27.0s - deploy replica of python-pi on nx_10
    t=  34.0s - startup replica of python-pi on nx_10
    t=  35.0s - setup replica of python-pi on nx_10
    t=  36.0s - finish replica of python-pi on nx_10
    t=  47.0s - deploy replica of python-pi on coral_3
    t=  54.0s - startup replica of python-pi on coral_3
    t=  55.0s - setup replica of python-pi on coral_3
    t=  56.0s - finish replica of python-pi on coral_3
    t=  65.0s - deploy replica of python-pi on rpi3_5
    t=  70.0s - startup replica of python-pi on rpi3_5
    t=  71.0s - setup replica of python-pi on rpi3_5
    t=  72.0s - finish replica of python-pi on rpi3_5
    t=  79.0s - deploy replica of python-pi on coral_1
    t=  84.0s - startup replica of python-pi on coral_1
    t=  85.0s - setup replica of python-pi on coral_1
    t=  86.0s - finish replica of python-pi on coral_1
    t=  88.0s - deploy replica of python-pi on rockpi_13
    t=  93.0s - startup replica of python-pi on rockpi_13
    t=  94.0s - setup replica of python-pi on rockpi_13
    t=  95.0s - finish replica of python-pi on rockpi_13
    t= 103.0s - deploy replica of python-pi on nx_3
    t= 108.0s - startup replica of python-pi on nx_3
    t= 109.0s - setup replica of python-pi on nx_3
    t= 110.0s - finish replica of python-pi on nx_3
    t= 117.0s - deploy replica of python-pi on rockpi_12
    t= 122.0s - startup replica of python-pi on rockpi_12
    t= 123.0s - setup replica of python-pi on rockpi_12
    t= 124.0s - finish replica of python-pi on rockpi_12
    t= 129.0s - teardown replica of python-pi on rockpi_12
    t= 135.0s - deploy replica of python-pi on rockpi_5
    t= 140.0s - startup replica of python-pi on rockpi_5
    t= 141.0s - setup replica of python-pi on rockpi_5
    t= 142.0s - finish replica of python-pi on rockpi_5

  resnet50-inference: 23 replica events
    t=   0.0s - deploy replica of resnet50-inference on nx_10
    t=  14.0s - startup replica of resnet50-inference on nx_10
    t=  15.0s - setup replica of resnet50-inference on nx_10
    t=  20.0s - finish replica of resnet50-inference on nx_10
    t=  24.0s - deploy replica of resnet50-inference on nx_3
    t=  38.0s - startup replica of resnet50-inference on nx_3
    t=  39.0s - setup replica of resnet50-inference on nx_3
    t=  43.0s - finish replica of resnet50-inference on nx_3
    t=  44.0s - deploy replica of resnet50-inference on nano_15
    t=  58.0s - startup replica of resnet50-inference on nano_15
    t=  59.0s - setup replica of resnet50-inference on nano_15
    t=  63.0s - finish replica of resnet50-inference on nano_15
    t=  64.0s - deploy replica of resnet50-inference on nx_13
    t=  73.0s - startup replica of resnet50-inference on nx_13
    t=  74.0s - setup replica of resnet50-inference on nx_13
    t=  75.0s - finish replica of resnet50-inference on nx_13
    t=  78.0s - teardown replica of resnet50-inference on nx_13
    t=  87.0s - teardown replica of resnet50-inference on nano_15
    t= 100.0s - deploy replica of resnet50-inference on nano_15
    t= 101.0s - startup replica of resnet50-inference on nano_15
    t= 102.0s - setup replica of resnet50-inference on nano_15
    t= 111.0s - finish replica of resnet50-inference on nano_15
    t= 116.0s - teardown replica of resnet50-inference on nano_15

  resnet50-preprocessing: 4 replica events
    t=   2.0s - deploy replica of resnet50-preprocessing on rockpi_30
    t=  21.0s - startup replica of resnet50-preprocessing on rockpi_30
    t=  22.0s - setup replica of resnet50-preprocessing on rockpi_30
    t=  23.0s - finish replica of resnet50-preprocessing on rockpi_30

  resnet50-training: 13 replica events
    t=   3.0s - deploy replica of resnet50-training on nano_3
    t=  16.0s - startup replica of resnet50-training on nano_3
    t=  17.0s - setup replica of resnet50-training on nano_3
    t=  18.0s - finish replica of resnet50-training on nano_3
    t=  26.0s - deploy replica of resnet50-training on nano_17
    t=  40.0s - startup replica of resnet50-training on nano_17
    t=  41.0s - setup replica of resnet50-training on nano_17
    t=  42.0s - finish replica of resnet50-training on nano_17
    t=  46.0s - deploy replica of resnet50-training on nano_26
    t=  60.0s - startup replica of resnet50-training on nano_26
    t=  61.0s - setup replica of resnet50-training on nano_26
    t=  62.0s - finish replica of resnet50-training on nano_26
    t=  77.0s - teardown replica of resnet50-training on nano_26

  speech-inference: 33 replica events
    t=   1.0s - deploy replica of speech-inference on rockpi_30
    t=  12.0s - startup replica of speech-inference on rockpi_30
    t=  13.0s - setup replica of speech-inference on rockpi_30
    t=  19.0s - finish replica of speech-inference on rockpi_30
    t=  25.0s - deploy replica of speech-inference on rockpi_8
    t=  32.0s - startup replica of speech-inference on rockpi_8
    t=  33.0s - setup replica of speech-inference on rockpi_8
    t=  37.0s - finish replica of speech-inference on rockpi_8
    t=  45.0s - deploy replica of speech-inference on coral_1
    t=  52.0s - startup replica of speech-inference on coral_1
    t=  53.0s - setup replica of speech-inference on coral_1
    t=  57.0s - finish replica of speech-inference on coral_1
    t=  76.0s - teardown replica of speech-inference on coral_1
    t=  96.0s - deploy replica of speech-inference on rockpi_13
    t=  97.0s - startup replica of speech-inference on rockpi_13
    t=  98.0s - setup replica of speech-inference on rockpi_13
    t=  99.0s - finish replica of speech-inference on rockpi_13
    t= 112.0s - deploy replica of speech-inference on rockpi_12
    t= 113.0s - startup replica of speech-inference on rockpi_12
    t= 114.0s - setup replica of speech-inference on rockpi_12
    t= 115.0s - finish replica of speech-inference on rockpi_12
    t= 125.0s - deploy replica of speech-inference on rockpi_5
    t= 126.0s - startup replica of speech-inference on rockpi_5
    t= 127.0s - setup replica of speech-inference on rockpi_5
    t= 128.0s - finish replica of speech-inference on rockpi_5
    t= 131.0s - deploy replica of speech-inference on rockpi_12
    t= 132.0s - startup replica of speech-inference on rockpi_12
    t= 133.0s - setup replica of speech-inference on rockpi_12
    t= 134.0s - finish replica of speech-inference on rockpi_12
    t= 143.0s - deploy replica of speech-inference on rockpi_21
    t= 144.0s - startup replica of speech-inference on rockpi_21
    t= 145.0s - setup replica of speech-inference on rockpi_21
    t= 146.0s - finish replica of speech-inference on rockpi_21

