FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-07 14:15:21

Total deployment events: 3335
Number of node-function combinations: 756

Event Type Summary:
  Deployment events: 16
  Replica events: 2304
  Network events: 1015

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference

nano_8 - resnet50-training:
---------------------------
  t= 248.0s - deploy replica of resnet50-training [replica]
  t= 286.0s - startup replica of resnet50-training [replica]
  t= 287.0s - setup replica of resnet50-training [replica]
  t= 288.0s - finish replica of resnet50-training [replica]
  Total events: 4

nano_8 → rockpi_4 - unknown:
----------------------------
  t=  98.3s - data_upload (98.2 MB) [network]
  Total events: 1

nano_9 - python-pi:
-------------------
  t=1466.0s - deploy replica of python-pi [replica]
  t=1493.0s - startup replica of python-pi [replica]
  t=1494.0s - setup replica of python-pi [replica]
  t=1495.0s - finish replica of python-pi [replica]
  Total events: 4

nano_9 - resnet50-inference-downtown:
-------------------------------------
  t=1762.0s - deploy replica of resnet50-inference-downtown [replica]
  t=1763.0s - startup replica of resnet50-inference-downtown [replica]
  t=1764.0s - setup replica of resnet50-inference-downtown [replica]
  t=2266.0s - finish replica of resnet50-inference-downtown [replica]
  Total events: 4

nano_9 - resnet50-inference-industrial:
---------------------------------------
  t= 953.0s - deploy replica of resnet50-inference-industrial [replica]
  t= 969.0s - startup replica of resnet50-inference-industrial [replica]
  t= 970.0s - setup replica of resnet50-inference-industrial [replica]
  t=1969.0s - finish replica of resnet50-inference-industrial [replica]
  Total events: 4

nano_9 - resnet50-training:
---------------------------
  t=  74.0s - deploy replica of resnet50-training [replica]
  t= 112.0s - startup replica of resnet50-training [replica]
  t= 113.0s - setup replica of resnet50-training [replica]
  t= 114.0s - finish replica of resnet50-training [replica]
  Total events: 4

nano_9 → rockpi_4 - unknown:
----------------------------
  t=  91.9s - data_upload (98.2 MB) [network]
  t=  92.9s - data_upload (98.2 MB) [network]
  t=  96.5s - data_upload (98.2 MB) [network]
  Total events: 3

nuc_0 - resnet50-training:
--------------------------
  t= 433.0s - deploy replica of resnet50-training [replica]
  t= 462.0s - startup replica of resnet50-training [replica]
  t= 463.0s - setup replica of resnet50-training [replica]
  t= 464.0s - finish replica of resnet50-training [replica]
  t= 614.0s - deploy replica of resnet50-training [replica]
  t= 615.0s - startup replica of resnet50-training [replica]
  t= 616.0s - setup replica of resnet50-training [replica]
  t= 617.0s - finish replica of resnet50-training [replica]
  Total events: 8

nuc_0 - resnet50-training-downtown:
-----------------------------------
  t= 491.0s - deploy replica of resnet50-training-downtown [replica]
  t= 492.0s - startup replica of resnet50-training-downtown [replica]
  t= 493.0s - setup replica of resnet50-training-downtown [replica]
  t= 494.0s - finish replica of resnet50-training-downtown [replica]
  t= 675.0s - deploy replica of resnet50-training-downtown [replica]
  t= 676.0s - startup replica of resnet50-training-downtown [replica]
  t= 677.0s - setup replica of resnet50-training-downtown [replica]
  t= 678.0s - finish replica of resnet50-training-downtown [replica]
  Total events: 8

nuc_0 → rockpi_4 - unknown:
---------------------------
  t=  78.4s - data_upload (98.2 MB) [network]
  t=  78.8s - data_upload (98.2 MB) [network]
  t=  79.1s - data_upload (98.2 MB) [network]
  t=  79.2s - data_upload (98.2 MB) [network]
  t=  79.5s - data_upload (98.2 MB) [network]
  t=  79.9s - data_upload (98.2 MB) [network]
  t=  80.1s - data_upload (98.2 MB) [network]
  t=  80.4s - data_upload (98.2 MB) [network]
  t=  82.7s - data_upload (98.2 MB) [network]
  t=  82.9s - data_upload (98.2 MB) [network]
  t=  83.2s - data_upload (98.2 MB) [network]
  t=  83.8s - data_upload (98.2 MB) [network]
  t=  84.0s - data_upload (98.2 MB) [network]
  t=  84.4s - data_upload (98.2 MB) [network]
  t=  84.5s - data_upload (98.2 MB) [network]
  t=  84.6s - data_upload (98.2 MB) [network]
  t=  89.5s - data_upload (98.2 MB) [network]
  t=  90.1s - data_upload (98.2 MB) [network]
  t=  90.6s - data_upload (98.2 MB) [network]
  t=  91.0s - data_upload (98.2 MB) [network]
  t=  91.3s - data_upload (98.2 MB) [network]
  t=  91.5s - data_upload (98.2 MB) [network]
  t=  91.7s - data_upload (98.2 MB) [network]
  t=  92.2s - data_upload (98.2 MB) [network]
  t=  96.7s - data_upload (98.2 MB) [network]
  t=  97.0s - data_upload (98.2 MB) [network]
  t=  97.2s - data_upload (98.2 MB) [network]
  t=  97.9s - data_upload (98.2 MB) [network]
  t=  98.1s - data_upload (98.2 MB) [network]
  t=  98.2s - data_upload (98.2 MB) [network]
  t=  98.7s - data_upload (98.2 MB) [network]
  t=  98.8s - data_upload (98.2 MB) [network]
  Total events: 32

nuc_1 - resnet50-training:
--------------------------
  t= 548.0s - deploy replica of resnet50-training [replica]
  t= 549.0s - startup replica of resnet50-training [replica]
  t= 550.0s - setup replica of resnet50-training [replica]
  t= 551.0s - finish replica of resnet50-training [replica]
  t= 726.0s - deploy replica of resnet50-training [replica]
  t= 727.0s - startup replica of resnet50-training [replica]
  t= 728.0s - setup replica of resnet50-training [replica]
  t= 729.0s - finish replica of resnet50-training [replica]
  Total events: 8

nuc_1 - resnet50-training-downtown:
-----------------------------------
  t= 434.0s - deploy replica of resnet50-training-downtown [replica]
  t= 465.0s - startup replica of resnet50-training-downtown [replica]
  t= 466.0s - setup replica of resnet50-training-downtown [replica]
  t= 467.0s - finish replica of resnet50-training-downtown [replica]
  t= 618.0s - deploy replica of resnet50-training-downtown [replica]
  t= 619.0s - startup replica of resnet50-training-downtown [replica]
  t= 620.0s - setup replica of resnet50-training-downtown [replica]
  t= 621.0s - finish replica of resnet50-training-downtown [replica]
  Total events: 8

nuc_1 → rockpi_4 - unknown:
---------------------------
  t=  78.3s - data_upload (98.2 MB) [network]
  t=  78.7s - data_upload (98.2 MB) [network]
  t=  78.9s - data_upload (98.2 MB) [network]
  t=  79.0s - data_upload (98.2 MB) [network]
  t=  80.9s - data_upload (98.2 MB) [network]
  t=  81.0s - data_upload (98.2 MB) [network]
  t=  81.7s - data_upload (98.2 MB) [network]
  t=  82.0s - data_upload (98.2 MB) [network]
  t=  82.5s - data_upload (98.2 MB) [network]
  t=  82.6s - data_upload (98.2 MB) [network]
  t=  83.0s - data_upload (98.2 MB) [network]
  t=  83.4s - data_upload (98.2 MB) [network]
  t=  84.9s - data_upload (98.2 MB) [network]
  t=  85.1s - data_upload (98.2 MB) [network]
  t=  85.4s - data_upload (98.2 MB) [network]
  t=  85.8s - data_upload (98.2 MB) [network]
  t=  89.7s - data_upload (98.2 MB) [network]
  t=  89.9s - data_upload (98.2 MB) [network]
  t=  90.2s - data_upload (98.2 MB) [network]
  t=  90.5s - data_upload (98.2 MB) [network]
  t=  94.2s - data_upload (98.2 MB) [network]
  t=  95.2s - data_upload (98.2 MB) [network]
  t=  95.8s - data_upload (98.2 MB) [network]
  t=  96.2s - data_upload (98.2 MB) [network]
  t=  96.8s - data_upload (98.2 MB) [network]
  t=  96.9s - data_upload (98.2 MB) [network]
  t=  97.3s - data_upload (98.2 MB) [network]
  t=  97.6s - data_upload (98.2 MB) [network]
  t=  98.0s - data_upload (98.2 MB) [network]
  t=  98.5s - data_upload (98.2 MB) [network]
  t=  99.1s - data_upload (98.2 MB) [network]
  t=  99.7s - data_upload (98.2 MB) [network]
  Total events: 32

nuc_2 - resnet50-training:
--------------------------
  t= 490.0s - deploy replica of resnet50-training [replica]
  t= 522.0s - startup replica of resnet50-training [replica]
  t= 523.0s - setup replica of resnet50-training [replica]
  t= 524.0s - finish replica of resnet50-training [replica]
  t= 671.0s - deploy replica of resnet50-training [replica]
  t= 672.0s - startup replica of resnet50-training [replica]
  t= 673.0s - setup replica of resnet50-training [replica]
  t= 674.0s - finish replica of resnet50-training [replica]
  Total events: 8

nuc_2 - resnet50-training-downtown:
-----------------------------------
  t= 552.0s - deploy replica of resnet50-training-downtown [replica]
  t= 553.0s - startup replica of resnet50-training-downtown [replica]
  t= 554.0s - setup replica of resnet50-training-downtown [replica]
  t= 555.0s - finish replica of resnet50-training-downtown [replica]
  t= 730.0s - deploy replica of resnet50-training-downtown [replica]
  t= 731.0s - startup replica of resnet50-training-downtown [replica]
  t= 732.0s - setup replica of resnet50-training-downtown [replica]
  t= 733.0s - finish replica of resnet50-training-downtown [replica]
  Total events: 8

nuc_2 → rockpi_4 - unknown:
---------------------------
  t=  80.2s - data_upload (98.2 MB) [network]
  t=  80.5s - data_upload (98.2 MB) [network]
  t=  80.6s - data_upload (98.2 MB) [network]
  t=  80.8s - data_upload (98.2 MB) [network]
  t=  81.2s - data_upload (98.2 MB) [network]
  t=  81.4s - data_upload (98.2 MB) [network]
  t=  81.6s - data_upload (98.2 MB) [network]
  t=  81.9s - data_upload (98.2 MB) [network]
  t=  82.2s - data_upload (98.2 MB) [network]
  t=  83.6s - data_upload (98.2 MB) [network]
  t=  83.9s - data_upload (98.2 MB) [network]
  t=  84.7s - data_upload (98.2 MB) [network]
  t=  84.8s - data_upload (98.2 MB) [network]
  t=  85.2s - data_upload (98.2 MB) [network]
  t=  85.3s - data_upload (98.2 MB) [network]
  t=  85.5s - data_upload (98.2 MB) [network]
  t=  92.1s - data_upload (98.2 MB) [network]
  t=  92.7s - data_upload (98.2 MB) [network]
  t=  93.2s - data_upload (98.2 MB) [network]
  t=  93.9s - data_upload (98.2 MB) [network]
  t=  94.3s - data_upload (98.2 MB) [network]
  t=  95.7s - data_upload (98.2 MB) [network]
  t=  96.1s - data_upload (98.2 MB) [network]
  t=  96.3s - data_upload (98.2 MB) [network]
  t=  96.4s - data_upload (98.2 MB) [network]
  t=  97.7s - data_upload (98.2 MB) [network]
  t=  97.8s - data_upload (98.2 MB) [network]
  t=  98.4s - data_upload (98.2 MB) [network]
  t=  98.9s - data_upload (98.2 MB) [network]
  t=  99.2s - data_upload (98.2 MB) [network]
  t=  99.3s - data_upload (98.2 MB) [network]
  t=  99.4s - data_upload (98.2 MB) [network]
  Total events: 32

nx_0 - python-pi:
-----------------
  t=1357.0s - deploy replica of python-pi [replica]
  t=1358.0s - startup replica of python-pi [replica]
  t=1359.0s - setup replica of python-pi [replica]
  t=1360.0s - finish replica of python-pi [replica]
  Total events: 4

nx_0 - python-pi-downtown:
--------------------------
  t= 717.0s - deploy replica of python-pi-downtown [replica]
  t= 747.0s - startup replica of python-pi-downtown [replica]
  t= 748.0s - setup replica of python-pi-downtown [replica]
  t= 749.0s - finish replica of python-pi-downtown [replica]
  t=1042.0s - deploy replica of python-pi-downtown [replica]
  t=1043.0s - startup replica of python-pi-downtown [replica]
  t=1044.0s - setup replica of python-pi-downtown [replica]
  t=1045.0s - finish replica of python-pi-downtown [replica]
  Total events: 8

nx_0 - resnet50-inference-suburb:
---------------------------------
  t= 356.0s - deploy replica of resnet50-inference-suburb [replica]
  t= 395.0s - startup replica of resnet50-inference-suburb [replica]
  t= 396.0s - setup replica of resnet50-inference-suburb [replica]
  t=1401.0s - finish replica of resnet50-inference-suburb [replica]
  Total events: 4

nx_0 - speech-inference:
------------------------
  t=1681.0s - deploy replica of speech-inference [replica]
  t=1706.0s - startup replica of speech-inference [replica]
  t=1707.0s - setup replica of speech-inference [replica]
  t=2138.0s - finish replica of speech-inference [replica]
  t=2144.0s - deploy replica of speech-inference [replica]
  t=2145.0s - startup replica of speech-inference [replica]
  t=2146.0s - setup replica of speech-inference [replica]
  t=2262.0s - finish replica of speech-inference [replica]
  Total events: 8

nx_1 - python-pi-downtown:
--------------------------
  t=1361.0s - deploy replica of python-pi-downtown [replica]
  t=1362.0s - startup replica of python-pi-downtown [replica]
  t=1363.0s - setup replica of python-pi-downtown [replica]
  t=1364.0s - finish replica of python-pi-downtown [replica]
  Total events: 4

nx_1 - python-pi-suburb:
------------------------
  t= 718.0s - deploy replica of python-pi-suburb [replica]
  t= 750.0s - startup replica of python-pi-suburb [replica]
  t= 751.0s - setup replica of python-pi-suburb [replica]
  t= 752.0s - finish replica of python-pi-suburb [replica]
  t=1046.0s - deploy replica of python-pi-suburb [replica]
  t=1047.0s - startup replica of python-pi-suburb [replica]
  t=1048.0s - setup replica of python-pi-suburb [replica]
  t=1049.0s - finish replica of python-pi-suburb [replica]
  Total events: 8

nx_1 - resnet50-inference-industrial:
-------------------------------------
  t= 357.0s - deploy replica of resnet50-inference-industrial [replica]
  t= 397.0s - startup replica of resnet50-inference-industrial [replica]
  t= 398.0s - setup replica of resnet50-inference-industrial [replica]
  t=1402.0s - finish replica of resnet50-inference-industrial [replica]
  Total events: 4

nx_1 - speech-inference-downtown:
---------------------------------
  t=1682.0s - deploy replica of speech-inference-downtown [replica]
  t=1708.0s - startup replica of speech-inference-downtown [replica]
  t=1709.0s - setup replica of speech-inference-downtown [replica]
  t=2141.0s - finish replica of speech-inference-downtown [replica]
  t=2147.0s - deploy replica of speech-inference-downtown [replica]
  t=2148.0s - startup replica of speech-inference-downtown [replica]
  t=2149.0s - setup replica of speech-inference-downtown [replica]
  t=2263.0s - finish replica of speech-inference-downtown [replica]
  Total events: 8

nx_10 - fio-downtown:
---------------------
  t=1689.0s - deploy replica of fio-downtown [replica]
  t=1700.0s - startup replica of fio-downtown [replica]
  t=1701.0s - setup replica of fio-downtown [replica]
  t=1702.0s - finish replica of fio-downtown [replica]
  t=2173.0s - deploy replica of fio-downtown [replica]
  t=2174.0s - startup replica of fio-downtown [replica]
  t=2175.0s - setup replica of fio-downtown [replica]
  t=2176.0s - finish replica of fio-downtown [replica]
  Total events: 8

nx_10 - python-pi:
------------------
  t=  12.0s - deploy replica of python-pi [replica]
  t=  50.0s - startup replica of python-pi [replica]
  t=  51.0s - setup replica of python-pi [replica]
  t=  52.0s - finish replica of python-pi [replica]
  t=1095.0s - deploy replica of python-pi [replica]
  t=1096.0s - startup replica of python-pi [replica]
  t=1097.0s - setup replica of python-pi [replica]
  t=1098.0s - finish replica of python-pi [replica]
  Total events: 8

nx_10 - resnet50-inference:
---------------------------
  t=   0.0s - deploy replica of resnet50-inference [replica]
  t=  53.0s - startup replica of resnet50-inference [replica]
  t=  54.0s - setup replica of resnet50-inference [replica]
  t=  60.0s - finish replica of resnet50-inference [replica]
  Total events: 4

nx_10 - speech-inference-downtown:
----------------------------------
  t=1406.0s - deploy replica of speech-inference-downtown [replica]
  t=1442.0s - startup replica of speech-inference-downtown [replica]
  t=1443.0s - setup replica of speech-inference-downtown [replica]
  t=1905.0s - finish replica of speech-inference-downtown [replica]
  Total events: 4

nx_11 - python-pi-suburb:
-------------------------
  t= 252.0s - deploy replica of python-pi-suburb [replica]
  t= 273.0s - startup replica of python-pi-suburb [replica]
  t= 274.0s - setup replica of python-pi-suburb [replica]
  t= 275.0s - finish replica of python-pi-suburb [replica]
  t= 829.0s - deploy replica of python-pi-suburb [replica]
  t= 830.0s - startup replica of python-pi-suburb [replica]
  t= 831.0s - setup replica of python-pi-suburb [replica]
  t= 832.0s - finish replica of python-pi-suburb [replica]
  Total events: 8

nx_11 - resnet50-inference-downtown:
------------------------------------
  t=1818.0s - deploy replica of resnet50-inference-downtown [replica]
  t=1819.0s - startup replica of resnet50-inference-downtown [replica]
  t=1820.0s - setup replica of resnet50-inference-downtown [replica]
  t=2273.0s - finish replica of resnet50-inference-downtown [replica]
  Total events: 4

nx_11 - resnet50-inference-industrial:
--------------------------------------
  t= 124.0s - deploy replica of resnet50-inference-industrial [replica]
  t= 165.0s - startup replica of resnet50-inference-industrial [replica]
  t= 166.0s - setup replica of resnet50-inference-industrial [replica]
  t= 822.0s - finish replica of resnet50-inference-industrial [replica]
  Total events: 4

nx_11 - resnet50-inference-suburb:
----------------------------------
  t=1478.0s - deploy replica of resnet50-inference-suburb [replica]
  t=1502.0s - startup replica of resnet50-inference-suburb [replica]
  t=1503.0s - setup replica of resnet50-inference-suburb [replica]
  t=2244.0s - finish replica of resnet50-inference-suburb [replica]
  Total events: 4

nx_11 - resnet50-preprocessing:
-------------------------------
  t=1140.0s - deploy replica of resnet50-preprocessing [replica]
  t=1179.0s - startup replica of resnet50-preprocessing [replica]
  t=1180.0s - setup replica of resnet50-preprocessing [replica]
  t=1181.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

nx_12 - fio-suburb:
-------------------
  t=1924.0s - deploy replica of fio-suburb [replica]
  t=1938.0s - startup replica of fio-suburb [replica]
  t=1939.0s - setup replica of fio-suburb [replica]
  t=1940.0s - finish replica of fio-suburb [replica]
  Total events: 4

nx_12 - python-pi-suburb:
-------------------------
  t= 420.0s - deploy replica of python-pi-suburb [replica]
  t= 446.0s - startup replica of python-pi-suburb [replica]
  t= 447.0s - setup replica of python-pi-suburb [replica]
  t= 448.0s - finish replica of python-pi-suburb [replica]
  Total events: 4

nx_12 - resnet50-inference-downtown:
------------------------------------
  t= 239.0s - deploy replica of resnet50-inference-downtown [replica]
  t= 280.0s - startup replica of resnet50-inference-downtown [replica]
  t= 281.0s - setup replica of resnet50-inference-downtown [replica]
  t=1183.0s - finish replica of resnet50-inference-downtown [replica]
  Total events: 4

nx_12 - speech-inference-downtown:
----------------------------------
  t=1240.0s - deploy replica of speech-inference-downtown [replica]
  t=1241.0s - startup replica of speech-inference-downtown [replica]
  t=1242.0s - setup replica of speech-inference-downtown [replica]
  t=1733.0s - finish replica of speech-inference-downtown [replica]
  Total events: 4

nx_12 - speech-inference-suburb:
--------------------------------
  t= 927.0s - deploy replica of speech-inference-suburb [replica]
  t= 958.0s - startup replica of speech-inference-suburb [replica]
  t= 959.0s - setup replica of speech-inference-suburb [replica]
  t=1453.0s - finish replica of speech-inference-suburb [replica]
  t=1577.0s - deploy replica of speech-inference-suburb [replica]
  t=1578.0s - startup replica of speech-inference-suburb [replica]
  t=1579.0s - setup replica of speech-inference-suburb [replica]
  t=2024.0s - finish replica of speech-inference-suburb [replica]
  Total events: 8

nx_13 - python-pi-downtown:
---------------------------
  t= 134.0s - deploy replica of python-pi-downtown [replica]
  t= 156.0s - startup replica of python-pi-downtown [replica]
  t= 157.0s - setup replica of python-pi-downtown [replica]
  t= 158.0s - finish replica of python-pi-downtown [replica]
  t=1747.0s - deploy replica of python-pi-downtown [replica]
  t=1748.0s - startup replica of python-pi-downtown [replica]
  t=1749.0s - setup replica of python-pi-downtown [replica]
  t=1750.0s - finish replica of python-pi-downtown [replica]
  Total events: 8

nx_13 - resnet50-inference:
---------------------------
  t=  64.0s - deploy replica of resnet50-inference [replica]
  t= 104.0s - startup replica of resnet50-inference [replica]
  t= 105.0s - setup replica of resnet50-inference [replica]
  t= 531.0s - finish replica of resnet50-inference [replica]
  Total events: 4

nx_13 - resnet50-inference-suburb:
----------------------------------
  t=1429.0s - deploy replica of resnet50-inference-suburb [replica]
  t=1447.0s - startup replica of resnet50-inference-suburb [replica]
  t=1448.0s - setup replica of resnet50-inference-suburb [replica]
  t=2235.0s - finish replica of resnet50-inference-suburb [replica]
  Total events: 4

nx_13 - speech-inference:
-------------------------
  t= 823.0s - deploy replica of speech-inference [replica]
  t= 849.0s - startup replica of speech-inference [replica]
  t= 850.0s - setup replica of speech-inference [replica]
  t=1133.0s - deploy replica of speech-inference [replica]
  t=1134.0s - startup replica of speech-inference [replica]
  t=1135.0s - setup replica of speech-inference [replica]
  t=1378.0s - finish replica of speech-inference [replica]
  t=1620.0s - finish replica of speech-inference [replica]
  Total events: 8

nx_2 - fio:
-----------
  t=2045.0s - deploy replica of fio [replica]
  t=2062.0s - startup replica of fio [replica]
  t=2063.0s - setup replica of fio [replica]
  t=2064.0s - finish replica of fio [replica]
  Total events: 4

nx_2 - python-pi-downtown:
--------------------------
  t=1303.0s - deploy replica of python-pi-downtown [replica]
  t=1304.0s - startup replica of python-pi-downtown [replica]
  t=1305.0s - setup replica of python-pi-downtown [replica]
  t=1306.0s - finish replica of python-pi-downtown [replica]
  Total events: 4

nx_2 - python-pi-suburb:
------------------------
  t= 540.0s - deploy replica of python-pi-suburb [replica]
  t= 576.0s - startup replica of python-pi-suburb [replica]
  t= 577.0s - setup replica of python-pi-suburb [replica]
  t= 578.0s - finish replica of python-pi-suburb [replica]
  Total events: 4

nx_2 - resnet50-training-downtown:
----------------------------------
  t= 306.0s - deploy replica of resnet50-training-downtown [replica]
  t= 342.0s - startup replica of resnet50-training-downtown [replica]
  t= 343.0s - setup replica of resnet50-training-downtown [replica]
  t= 344.0s - finish replica of resnet50-training-downtown [replica]
  Total events: 4

nx_2 - speech-inference-downtown:
---------------------------------
  t= 978.0s - deploy replica of speech-inference-downtown [replica]
  t=1009.0s - startup replica of speech-inference-downtown [replica]
  t=1010.0s - setup replica of speech-inference-downtown [replica]
  t=1509.0s - finish replica of speech-inference-downtown [replica]
  Total events: 4

nx_2 - speech-inference-suburb:
-------------------------------
  t=1631.0s - deploy replica of speech-inference-suburb [replica]
  t=1632.0s - startup replica of speech-inference-suburb [replica]
  t=1633.0s - setup replica of speech-inference-suburb [replica]
  t=2084.0s - finish replica of speech-inference-suburb [replica]
  Total events: 4

nx_2 → rockpi_4 - unknown:
--------------------------
  t=  76.7s - data_upload (98.2 MB) [network]
  t=  76.8s - data_upload (98.2 MB) [network]
  t=  76.9s - data_upload (98.2 MB) [network]
  t=  77.0s - data_upload (98.2 MB) [network]
  t=  88.1s - data_upload (98.2 MB) [network]
  t=  88.3s - data_upload (98.2 MB) [network]
  t=  88.4s - data_upload (98.2 MB) [network]
  t=  88.5s - data_upload (98.2 MB) [network]
  t=  93.4s - data_upload (98.2 MB) [network]
  t=  93.7s - data_upload (98.2 MB) [network]
  t=  93.8s - data_upload (98.2 MB) [network]
  t=  94.0s - data_upload (98.2 MB) [network]
  Total events: 12

nx_3 - python-pi:
-----------------
  t=1411.0s - deploy replica of python-pi [replica]
  t=1412.0s - startup replica of python-pi [replica]
  t=1413.0s - setup replica of python-pi [replica]
  t=1414.0s - finish replica of python-pi [replica]
  Total events: 4

nx_3 - python-pi-suburb:
------------------------
  t=1100.0s - deploy replica of python-pi-suburb [replica]
  t=1122.0s - startup replica of python-pi-suburb [replica]
  t=1123.0s - setup replica of python-pi-suburb [replica]
  t=1124.0s - finish replica of python-pi-suburb [replica]
  Total events: 4

nx_3 - resnet50-inference-downtown:
-----------------------------------
  t=1692.0s - deploy replica of resnet50-inference-downtown [replica]
  t=1725.0s - startup replica of resnet50-inference-downtown [replica]
  t=1726.0s - setup replica of resnet50-inference-downtown [replica]
  t=2268.0s - finish replica of resnet50-inference-downtown [replica]
  Total events: 4

nx_3 - resnet50-inference-suburb:
---------------------------------
  t=   2.0s - deploy replica of resnet50-inference-suburb [replica]
  t=  39.0s - startup replica of resnet50-inference-suburb [replica]
  t=  40.0s - setup replica of resnet50-inference-suburb [replica]
  t=  63.0s - finish replica of resnet50-inference-suburb [replica]
  Total events: 4

nx_3 - resnet50-preprocessing:
------------------------------
  t=  73.0s - deploy replica of resnet50-preprocessing [replica]
  t= 118.0s - startup replica of resnet50-preprocessing [replica]
  t= 119.0s - setup replica of resnet50-preprocessing [replica]
  t= 120.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 4

nx_3 - speech-inference-suburb:
-------------------------------
  t=2207.0s - deploy replica of speech-inference-suburb [replica]
  t=2209.0s - startup replica of speech-inference-suburb [replica]
  t=2210.0s - setup replica of speech-inference-suburb [replica]
  t=2275.0s - finish replica of speech-inference-suburb [replica]
  Total events: 4

nx_4 - resnet50-inference:
--------------------------
  t=1761.0s - deploy replica of resnet50-inference [replica]
  t=1783.0s - startup replica of resnet50-inference [replica]
  t=1784.0s - setup replica of resnet50-inference [replica]
  t=2274.0s - finish replica of resnet50-inference [replica]
  Total events: 4

nx_4 - resnet50-inference-industrial:
-------------------------------------
  t=  67.0s - deploy replica of resnet50-inference-industrial [replica]
  t= 110.0s - startup replica of resnet50-inference-industrial [replica]
  t= 111.0s - setup replica of resnet50-inference-industrial [replica]
  t= 530.0s - finish replica of resnet50-inference-industrial [replica]
  Total events: 4

nx_4 - resnet50-preprocessing:
------------------------------
  t= 189.0s - deploy replica of resnet50-preprocessing [replica]
  t= 235.0s - startup replica of resnet50-preprocessing [replica]
  t= 236.0s - setup replica of resnet50-preprocessing [replica]
  t= 237.0s - finish replica of resnet50-preprocessing [replica]
  t=1462.0s - deploy replica of resnet50-preprocessing [replica]
  t=1463.0s - startup replica of resnet50-preprocessing [replica]
  t=1464.0s - setup replica of resnet50-preprocessing [replica]
  t=1465.0s - finish replica of resnet50-preprocessing [replica]
  Total events: 8

nx_4 - speech-inference-downtown:
---------------------------------
  t= 824.0s - deploy replica of speech-inference-downtown [replica]
  t= 851.0s - startup replica of speech-inference-downtown [replica]
  t= 852.0s - setup replica of speech-inference-downtown [replica]
  t=1136.0s - deploy replica of speech-inference-downtown [replica]
  t=1137.0s - startup replica of speech-inference-downtown [replica]
  t=1138.0s - setup replica of speech-inference-downtown [replica]
  t=1345.0s - finish replica of speech-inference-downtown [replica]
  t=1621.0s - finish replica of speech-inference-downtown [replica]
  Total events: 8

nx_5 - fio-downtown:
--------------------
  t=1923.0s - deploy replica of fio-downtown [replica]
  t=1935.0s - startup replica of fio-downtown [replica]
  t=1936.0s - setup replica of fio-downtown [replica]
  t=1937.0s - finish replica of fio-downtown [replica]
  Total events: 4

nx_5 - python-pi-downtown:
--------------------------
  t= 419.0s - deploy replica of python-pi-downtown [replica]
  t= 443.0s - startup replica of python-pi-downtown [replica]
  t= 444.0s - setup replica of python-pi-downtown [replica]
  t= 445.0s - finish replica of python-pi-downtown [replica]
  Total events: 4

nx_5 - resnet50-inference:
--------------------------
  t= 238.0s - deploy replica of resnet50-inference [replica]
  t= 278.0s - startup replica of resnet50-inference [replica]
  t= 279.0s - setup replica of resnet50-inference [replica]
  t=1182.0s - finish replica of resnet50-inference [replica]
  Total events: 4

nx_5 - speech-inference:
------------------------
  t=1237.0s - deploy replica of speech-inference [replica]
  t=1238.0s - startup replica of speech-inference [replica]
  t=1239.0s - setup replica of speech-inference [replica]
  t=1732.0s - finish replica of speech-inference [replica]
  Total events: 4

nx_5 - speech-inference-downtown:
---------------------------------
  t= 926.0s - deploy replica of speech-inference-downtown [replica]
  t= 956.0s - startup replica of speech-inference-downtown [replica]
  t= 957.0s - setup replica of speech-inference-downtown [replica]
  t=1452.0s - finish replica of speech-inference-downtown [replica]
  t=1574.0s - deploy replica of speech-inference-downtown [replica]
  t=1575.0s - startup replica of speech-inference-downtown [replica]
  t=1576.0s - setup replica of speech-inference-downtown [replica]
  t=2029.0s - finish replica of speech-inference-downtown [replica]
  Total events: 8

nx_6 - python-pi:
-----------------
  t= 477.0s - deploy replica of python-pi [replica]
  t= 509.0s - startup replica of python-pi [replica]
  t= 510.0s - setup replica of python-pi [replica]
  t= 511.0s - finish replica of python-pi [replica]
  Total events: 4

nx_6 - python-pi-downtown:
--------------------------
  t= 930.0s - deploy replica of python-pi-downtown [replica]
  t= 931.0s - startup replica of python-pi-downtown [replica]
  t= 932.0s - setup replica of python-pi-downtown [replica]
  t= 933.0s - finish replica of python-pi-downtown [replica]
  Total events: 4

nx_6 - python-pi-suburb:
------------------------
  t=1250.0s - deploy replica of python-pi-suburb [replica]
  t=1251.0s - startup replica of python-pi-suburb [replica]
  t=1252.0s - setup replica of python-pi-suburb [replica]
  t=1253.0s - finish replica of python-pi-suburb [replica]
  t=1981.0s - deploy replica of python-pi-suburb [replica]
  t=1982.0s - startup replica of python-pi-suburb [replica]
  t=1983.0s - setup replica of python-pi-suburb [replica]
  t=1984.0s - finish replica of python-pi-suburb [replica]
  Total events: 8

nx_6 - resnet50-inference:
--------------------------
  t=1587.0s - deploy replica of resnet50-inference [replica]
  t=1615.0s - startup replica of resnet50-inference [replica]
