FUNCTION DEPLOYMENT TIMELINE
============================

Report generated: 2025-08-05 14:42:58

Total deployment events: 1206
Number of node-function combinations: 127

Event Type Summary:
  Deployment events: 15
  Replica events: 996
  Network events: 195

CHRONOLOGICAL TIMELINE
======================

t=   0.0s | deployment | global               | resnet50-inference        | deploy resnet50-inference
t= 329.0s | replica    | rockpi_52            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 330.0s | replica    | rockpi_52            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 331.0s | replica    | nx_46                | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 332.0s | replica    | nx_46                | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 333.0s | replica    | nx_46                | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 334.0s | replica    | coral_29             | python-pi                 | deploy replica of python-pi
t= 335.0s | replica    | coral_29             | python-pi                 | startup replica of python-pi
t= 336.0s | replica    | coral_29             | python-pi                 | setup replica of python-pi
t= 337.0s | replica    | coral_29             | python-pi                 | finish replica of python-pi
t= 338.0s | replica    | rpi3_95              | python-pi-downtown        | deploy replica of python-pi-downtown
t= 339.0s | replica    | rpi3_95              | python-pi-downtown        | startup replica of python-pi-downtown
t= 340.0s | replica    | rpi3_95              | python-pi-downtown        | setup replica of python-pi-downtown
t= 341.0s | replica    | rpi3_95              | python-pi-downtown        | finish replica of python-pi-downtown
t= 342.0s | replica    | rpi3_42              | python-pi-suburb          | deploy replica of python-pi-suburb
t= 343.0s | replica    | rpi3_42              | python-pi-suburb          | startup replica of python-pi-suburb
t= 344.0s | replica    | rpi3_42              | python-pi-suburb          | setup replica of python-pi-suburb
t= 345.0s | replica    | rpi3_42              | python-pi-suburb          | finish replica of python-pi-suburb
t= 346.0s | replica    | rockpi_52            | speech-inference          | finish replica of speech-inference
t= 347.0s | replica    | rockpi_52            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 348.0s | replica    | nx_46                | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 349.0s | replica    | nano_48              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 350.0s | replica    | nano_33              | resnet50-inference        | finish replica of resnet50-inference
t= 351.0s | replica    | nano_40              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 352.0s | replica    | rockpi_52            | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 353.0s | replica    | nx_2                 | resnet50-inference        | deploy replica of resnet50-inference
t= 354.0s | replica    | nx_2                 | resnet50-inference        | startup replica of resnet50-inference
t= 355.0s | replica    | nx_2                 | resnet50-inference        | setup replica of resnet50-inference
t= 356.0s | replica    | nano_1               | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 357.0s | replica    | nano_1               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 358.0s | replica    | nano_1               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 359.0s | replica    | nx_3                 | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 360.0s | replica    | nx_3                 | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 361.0s | replica    | nx_3                 | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 362.0s | replica    | rockpi_52            | speech-inference          | deploy replica of speech-inference
t= 363.0s | replica    | rockpi_52            | speech-inference          | startup replica of speech-inference
t= 364.0s | replica    | rockpi_52            | speech-inference          | setup replica of speech-inference
t= 365.0s | replica    | rpi3_43              | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 366.0s | replica    | rpi3_43              | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 367.0s | replica    | rpi3_43              | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 368.0s | replica    | rpi3_44              | python-pi                 | deploy replica of python-pi
t= 369.0s | replica    | rpi3_44              | python-pi                 | startup replica of python-pi
t= 370.0s | replica    | rpi3_44              | python-pi                 | setup replica of python-pi
t= 371.0s | replica    | rpi3_44              | python-pi                 | finish replica of python-pi
t= 372.0s | replica    | rockpi_99            | python-pi-downtown        | deploy replica of python-pi-downtown
t= 373.0s | replica    | rockpi_99            | python-pi-downtown        | startup replica of python-pi-downtown
t= 374.0s | replica    | rockpi_99            | python-pi-downtown        | setup replica of python-pi-downtown
t= 375.0s | replica    | rockpi_99            | python-pi-downtown        | finish replica of python-pi-downtown
t= 376.0s | replica    | rockpi_99            | python-pi-suburb          | deploy replica of python-pi-suburb
t= 377.0s | replica    | rockpi_99            | python-pi-suburb          | startup replica of python-pi-suburb
t= 378.0s | replica    | rockpi_99            | python-pi-suburb          | setup replica of python-pi-suburb
t= 379.0s | replica    | rockpi_99            | python-pi-suburb          | finish replica of python-pi-suburb
t= 380.0s | replica    | rockpi_52            | speech-inference          | finish replica of speech-inference
t= 381.0s | replica    | rpi3_43              | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 382.0s | replica    | nano_33              | resnet50-inference        | teardown replica of resnet50-inference
t= 383.0s | replica    | nano_40              | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 384.0s | replica    | nano_48              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 385.0s | replica    | rockpi_52            | speech-inference          | teardown replica of speech-inference
t= 386.0s | replica    | rpi3_43              | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 387.0s | replica    | rpi3_44              | python-pi                 | teardown replica of python-pi
t= 388.0s | replica    | rockpi_99            | python-pi-downtown        | teardown replica of python-pi-downtown
t= 389.0s | replica    | rockpi_99            | python-pi-suburb          | teardown replica of python-pi-suburb
t= 390.0s | replica    | nx_3                 | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 391.0s | replica    | nano_1               | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 392.0s | replica    | nx_2                 | resnet50-inference        | finish replica of resnet50-inference
t= 393.0s | replica    | nx_2                 | resnet50-inference        | teardown replica of resnet50-inference
t= 394.0s | replica    | nano_1               | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 395.0s | replica    | nx_3                 | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 396.0s | replica    | rockpi_52            | speech-inference          | teardown replica of speech-inference
t= 397.0s | replica    | nx_46                | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 398.0s | replica    | coral_29             | python-pi                 | teardown replica of python-pi
t= 399.0s | replica    | rpi3_95              | python-pi-downtown        | teardown replica of python-pi-downtown
t= 400.0s | replica    | rpi3_42              | python-pi-suburb          | teardown replica of python-pi-suburb
t= 401.0s | replica    | nano_33              | resnet50-inference        | deploy replica of resnet50-inference
t= 402.0s | replica    | nano_33              | resnet50-inference        | startup replica of resnet50-inference
t= 403.0s | replica    | nano_33              | resnet50-inference        | setup replica of resnet50-inference
t= 404.0s | replica    | nano_40              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 405.0s | replica    | nano_40              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 406.0s | replica    | nano_40              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 407.0s | replica    | nano_48              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 408.0s | replica    | nano_48              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 409.0s | replica    | nano_48              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 410.0s | replica    | rockpi_52            | speech-inference          | deploy replica of speech-inference
t= 411.0s | replica    | rockpi_52            | speech-inference          | startup replica of speech-inference
t= 412.0s | replica    | rockpi_52            | speech-inference          | setup replica of speech-inference
t= 413.0s | replica    | rockpi_52            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 414.0s | replica    | rockpi_52            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 415.0s | replica    | rockpi_52            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 416.0s | replica    | nx_46                | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 417.0s | replica    | nx_46                | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 418.0s | replica    | nx_46                | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 419.0s | replica    | coral_29             | python-pi                 | deploy replica of python-pi
t= 420.0s | replica    | coral_29             | python-pi                 | startup replica of python-pi
t= 421.0s | replica    | coral_29             | python-pi                 | setup replica of python-pi
t= 422.0s | replica    | coral_29             | python-pi                 | finish replica of python-pi
t= 423.0s | replica    | rpi3_95              | python-pi-downtown        | deploy replica of python-pi-downtown
t= 424.0s | replica    | rpi3_95              | python-pi-downtown        | startup replica of python-pi-downtown
t= 425.0s | replica    | rpi3_95              | python-pi-downtown        | setup replica of python-pi-downtown
t= 426.0s | replica    | rpi3_95              | python-pi-downtown        | finish replica of python-pi-downtown
t= 427.0s | replica    | rpi3_42              | python-pi-suburb          | deploy replica of python-pi-suburb
t= 428.0s | replica    | rpi3_42              | python-pi-suburb          | startup replica of python-pi-suburb
t= 429.0s | replica    | rpi3_42              | python-pi-suburb          | setup replica of python-pi-suburb
t= 430.0s | replica    | rpi3_42              | python-pi-suburb          | finish replica of python-pi-suburb
t= 431.0s | replica    | rockpi_52            | speech-inference          | finish replica of speech-inference
t= 432.0s | replica    | rockpi_52            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 433.0s | replica    | nx_46                | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 434.0s | replica    | nano_48              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 435.0s | replica    | nano_40              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 436.0s | replica    | nano_33              | resnet50-inference        | finish replica of resnet50-inference
t= 437.0s | replica    | nx_2                 | resnet50-inference        | deploy replica of resnet50-inference
t= 438.0s | replica    | nx_2                 | resnet50-inference        | startup replica of resnet50-inference
t= 439.0s | replica    | nx_2                 | resnet50-inference        | setup replica of resnet50-inference
t= 440.0s | replica    | nano_1               | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 441.0s | replica    | nano_1               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 442.0s | replica    | nano_1               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 443.0s | replica    | nx_3                 | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 444.0s | replica    | nx_3                 | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 445.0s | replica    | nx_3                 | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 446.0s | replica    | rpi3_43              | speech-inference          | deploy replica of speech-inference
t= 447.0s | replica    | rpi3_43              | speech-inference          | startup replica of speech-inference
t= 448.0s | replica    | rpi3_43              | speech-inference          | setup replica of speech-inference
t= 449.0s | replica    | rpi3_44              | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 450.0s | replica    | rpi3_44              | speech-inference-downtown | startup replica of speech-inference-downtown
t= 451.0s | replica    | rpi3_44              | speech-inference-downtown | setup replica of speech-inference-downtown
t= 452.0s | replica    | rockpi_99            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 453.0s | replica    | rockpi_99            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 454.0s | replica    | rockpi_99            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 455.0s | replica    | rockpi_99            | python-pi                 | deploy replica of python-pi
t= 456.0s | replica    | rockpi_99            | python-pi                 | startup replica of python-pi
t= 457.0s | replica    | rockpi_99            | python-pi                 | setup replica of python-pi
t= 458.0s | replica    | rockpi_99            | python-pi                 | finish replica of python-pi
t= 459.0s | replica    | rpi3_87              | python-pi-downtown        | deploy replica of python-pi-downtown
t= 460.0s | replica    | rpi3_87              | python-pi-downtown        | startup replica of python-pi-downtown
t= 461.0s | replica    | rpi3_87              | python-pi-downtown        | setup replica of python-pi-downtown
t= 462.0s | replica    | rpi3_87              | python-pi-downtown        | finish replica of python-pi-downtown
t= 463.0s | replica    | rpi3_88              | python-pi-suburb          | deploy replica of python-pi-suburb
t= 464.0s | replica    | rpi3_88              | python-pi-suburb          | startup replica of python-pi-suburb
t= 465.0s | replica    | rpi3_88              | python-pi-suburb          | setup replica of python-pi-suburb
t= 466.0s | replica    | rpi3_88              | python-pi-suburb          | finish replica of python-pi-suburb
t= 467.0s | replica    | rpi3_43              | speech-inference          | finish replica of speech-inference
t= 468.0s | replica    | rpi3_44              | speech-inference-downtown | finish replica of speech-inference-downtown
t= 469.0s | replica    | rockpi_99            | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 470.0s | replica    | nx_3                 | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 471.0s | replica    | nx_2                 | resnet50-inference        | finish replica of resnet50-inference
t= 472.0s | replica    | nano_1               | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 473.0s | replica    | nx_2                 | resnet50-inference        | teardown replica of resnet50-inference
t= 474.0s | replica    | nano_1               | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 475.0s | replica    | nx_3                 | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 476.0s | replica    | rpi3_43              | speech-inference          | teardown replica of speech-inference
t= 477.0s | replica    | rpi3_44              | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 478.0s | replica    | rockpi_99            | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 479.0s | replica    | rockpi_99            | python-pi                 | teardown replica of python-pi
t= 480.0s | replica    | rpi3_87              | python-pi-downtown        | teardown replica of python-pi-downtown
t= 481.0s | replica    | rpi3_88              | python-pi-suburb          | teardown replica of python-pi-suburb
t= 482.0s | replica    | nano_33              | resnet50-inference        | teardown replica of resnet50-inference
t= 483.0s | replica    | nano_40              | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 484.0s | replica    | nano_48              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 485.0s | replica    | rockpi_52            | speech-inference          | teardown replica of speech-inference
t= 486.0s | replica    | rockpi_52            | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 487.0s | replica    | nx_46                | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 488.0s | replica    | coral_29             | python-pi                 | teardown replica of python-pi
t= 489.0s | replica    | rpi3_95              | python-pi-downtown        | teardown replica of python-pi-downtown
t= 490.0s | replica    | rpi3_42              | python-pi-suburb          | teardown replica of python-pi-suburb
t= 491.0s | replica    | nano_33              | resnet50-inference        | deploy replica of resnet50-inference
t= 492.0s | replica    | nano_33              | resnet50-inference        | startup replica of resnet50-inference
t= 493.0s | replica    | nano_33              | resnet50-inference        | setup replica of resnet50-inference
t= 494.0s | replica    | nano_40              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 495.0s | replica    | nano_40              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 496.0s | replica    | nano_40              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 497.0s | replica    | nano_48              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 498.0s | replica    | nano_48              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 499.0s | replica    | nano_48              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 500.0s | replica    | rockpi_52            | speech-inference          | deploy replica of speech-inference
t= 501.0s | replica    | rockpi_52            | speech-inference          | startup replica of speech-inference
t= 502.0s | replica    | rockpi_52            | speech-inference          | setup replica of speech-inference
t= 503.0s | replica    | rockpi_52            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 504.0s | replica    | rockpi_52            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 505.0s | replica    | rockpi_52            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 506.0s | replica    | nx_46                | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 507.0s | replica    | nx_46                | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 508.0s | replica    | nx_46                | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 509.0s | replica    | coral_29             | python-pi                 | deploy replica of python-pi
t= 510.0s | replica    | coral_29             | python-pi                 | startup replica of python-pi
t= 511.0s | replica    | coral_29             | python-pi                 | setup replica of python-pi
t= 512.0s | replica    | coral_29             | python-pi                 | finish replica of python-pi
t= 513.0s | replica    | rpi3_95              | python-pi-downtown        | deploy replica of python-pi-downtown
t= 514.0s | replica    | rpi3_95              | python-pi-downtown        | startup replica of python-pi-downtown
t= 515.0s | replica    | rpi3_95              | python-pi-downtown        | setup replica of python-pi-downtown
t= 516.0s | replica    | rpi3_95              | python-pi-downtown        | finish replica of python-pi-downtown
t= 517.0s | replica    | rpi3_42              | python-pi-suburb          | deploy replica of python-pi-suburb
t= 518.0s | replica    | rpi3_42              | python-pi-suburb          | startup replica of python-pi-suburb
t= 519.0s | replica    | rpi3_42              | python-pi-suburb          | setup replica of python-pi-suburb
t= 520.0s | replica    | rpi3_42              | python-pi-suburb          | finish replica of python-pi-suburb
t= 521.0s | replica    | rockpi_52            | speech-inference          | finish replica of speech-inference
t= 522.0s | replica    | rockpi_52            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 523.0s | replica    | nx_46                | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 524.0s | replica    | nano_40              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 525.0s | replica    | nano_48              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 526.0s | replica    | nano_33              | resnet50-inference        | finish replica of resnet50-inference
t= 527.0s | replica    | nx_2                 | resnet50-inference        | deploy replica of resnet50-inference
t= 528.0s | replica    | nx_2                 | resnet50-inference        | startup replica of resnet50-inference
t= 529.0s | replica    | nx_2                 | resnet50-inference        | setup replica of resnet50-inference
t= 530.0s | replica    | nano_1               | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 531.0s | replica    | nano_1               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 532.0s | replica    | nano_1               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 533.0s | replica    | nx_3                 | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 534.0s | replica    | nx_3                 | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 535.0s | replica    | nx_3                 | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 536.0s | replica    | rpi3_43              | speech-inference          | deploy replica of speech-inference
t= 537.0s | replica    | rpi3_43              | speech-inference          | startup replica of speech-inference
t= 538.0s | replica    | rpi3_43              | speech-inference          | setup replica of speech-inference
t= 539.0s | replica    | rpi3_44              | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 540.0s | replica    | rpi3_44              | speech-inference-downtown | startup replica of speech-inference-downtown
t= 541.0s | replica    | rpi3_44              | speech-inference-downtown | setup replica of speech-inference-downtown
t= 542.0s | replica    | rockpi_99            | speech-inference-suburb   | deploy replica of speech-inference-suburb
t= 543.0s | replica    | rockpi_99            | speech-inference-suburb   | startup replica of speech-inference-suburb
t= 544.0s | replica    | rockpi_99            | speech-inference-suburb   | setup replica of speech-inference-suburb
t= 545.0s | replica    | rockpi_99            | python-pi                 | deploy replica of python-pi
t= 546.0s | replica    | rockpi_99            | python-pi                 | startup replica of python-pi
t= 547.0s | replica    | rockpi_99            | python-pi                 | setup replica of python-pi
t= 548.0s | replica    | rockpi_99            | python-pi                 | finish replica of python-pi
t= 549.0s | replica    | rpi3_87              | python-pi-downtown        | deploy replica of python-pi-downtown
t= 550.0s | replica    | rpi3_87              | python-pi-downtown        | startup replica of python-pi-downtown
t= 551.0s | replica    | rpi3_87              | python-pi-downtown        | setup replica of python-pi-downtown
t= 552.0s | replica    | rpi3_87              | python-pi-downtown        | finish replica of python-pi-downtown
t= 553.0s | replica    | rpi3_88              | python-pi-suburb          | deploy replica of python-pi-suburb
t= 554.0s | replica    | rpi3_88              | python-pi-suburb          | startup replica of python-pi-suburb
t= 555.0s | replica    | rpi3_88              | python-pi-suburb          | setup replica of python-pi-suburb
t= 556.0s | replica    | rpi3_88              | python-pi-suburb          | finish replica of python-pi-suburb
t= 557.0s | replica    | rpi3_43              | speech-inference          | finish replica of speech-inference
t= 558.0s | replica    | rpi3_44              | speech-inference-downtown | finish replica of speech-inference-downtown
t= 559.0s | replica    | rockpi_99            | speech-inference-suburb   | finish replica of speech-inference-suburb
t= 560.0s | replica    | nx_2                 | resnet50-inference        | finish replica of resnet50-inference
t= 561.0s | replica    | nano_1               | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 562.0s | replica    | nx_3                 | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 563.0s | replica    | nx_2                 | resnet50-inference        | teardown replica of resnet50-inference
t= 564.0s | replica    | nano_1               | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 565.0s | replica    | nx_3                 | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 566.0s | replica    | rpi3_43              | speech-inference          | teardown replica of speech-inference
t= 567.0s | replica    | rpi3_44              | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 568.0s | replica    | rockpi_99            | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 569.0s | replica    | rockpi_99            | python-pi                 | teardown replica of python-pi
t= 570.0s | replica    | rpi3_87              | python-pi-downtown        | teardown replica of python-pi-downtown
t= 571.0s | replica    | rpi3_88              | python-pi-suburb          | teardown replica of python-pi-suburb
t= 572.0s | replica    | nano_33              | resnet50-inference        | teardown replica of resnet50-inference
t= 573.0s | replica    | nano_40              | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 574.0s | replica    | nano_48              | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
t= 575.0s | replica    | rockpi_52            | speech-inference          | teardown replica of speech-inference
t= 576.0s | replica    | rockpi_52            | speech-inference-downtown | teardown replica of speech-inference-downtown
t= 577.0s | replica    | nx_46                | speech-inference-suburb   | teardown replica of speech-inference-suburb
t= 578.0s | replica    | coral_29             | python-pi                 | teardown replica of python-pi
t= 579.0s | replica    | rpi3_95              | python-pi-downtown        | teardown replica of python-pi-downtown
t= 580.0s | replica    | rpi3_42              | python-pi-suburb          | teardown replica of python-pi-suburb
t= 581.0s | replica    | nano_33              | resnet50-inference        | deploy replica of resnet50-inference
t= 582.0s | replica    | nano_33              | resnet50-inference        | startup replica of resnet50-inference
t= 583.0s | replica    | nano_33              | resnet50-inference        | setup replica of resnet50-inference
t= 584.0s | replica    | nano_40              | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 585.0s | replica    | nano_40              | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 586.0s | replica    | nano_40              | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 587.0s | replica    | nano_48              | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 588.0s | replica    | nano_48              | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 589.0s | replica    | nano_48              | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 590.0s | replica    | rockpi_52            | speech-inference          | deploy replica of speech-inference
t= 591.0s | replica    | rockpi_52            | speech-inference          | startup replica of speech-inference
t= 592.0s | replica    | rockpi_52            | speech-inference          | setup replica of speech-inference
t= 593.0s | replica    | rockpi_52            | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 594.0s | replica    | rockpi_52            | speech-inference-downtown | startup replica of speech-inference-downtown
t= 595.0s | replica    | rockpi_52            | speech-inference-downtown | setup replica of speech-inference-downtown
t= 596.0s | replica    | nx_46                | python-pi                 | deploy replica of python-pi
t= 597.0s | replica    | coral_29             | python-pi-downtown        | deploy replica of python-pi-downtown
t= 598.0s | replica    | coral_29             | python-pi-downtown        | startup replica of python-pi-downtown
t= 599.0s | replica    | coral_29             | python-pi-downtown        | setup replica of python-pi-downtown
t= 600.0s | replica    | coral_29             | python-pi-downtown        | finish replica of python-pi-downtown
t= 601.0s | replica    | rpi3_95              | python-pi-suburb          | deploy replica of python-pi-suburb
t= 602.0s | replica    | rpi3_95              | python-pi-suburb          | startup replica of python-pi-suburb
t= 603.0s | replica    | rpi3_95              | python-pi-suburb          | setup replica of python-pi-suburb
t= 604.0s | replica    | rpi3_95              | python-pi-suburb          | finish replica of python-pi-suburb
t= 605.0s | replica    | nx_46                | python-pi                 | startup replica of python-pi
t= 606.0s | replica    | nx_46                | python-pi                 | setup replica of python-pi
t= 607.0s | replica    | nx_46                | python-pi                 | finish replica of python-pi
t= 608.0s | replica    | rockpi_52            | speech-inference          | finish replica of speech-inference
t= 609.0s | replica    | rockpi_52            | speech-inference-downtown | finish replica of speech-inference-downtown
t= 610.0s | replica    | nano_33              | resnet50-inference        | finish replica of resnet50-inference
t= 611.0s | replica    | nano_40              | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 612.0s | replica    | nano_48              | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 613.0s | replica    | nx_2                 | resnet50-inference        | deploy replica of resnet50-inference
t= 614.0s | replica    | nx_2                 | resnet50-inference        | startup replica of resnet50-inference
t= 615.0s | replica    | nx_2                 | resnet50-inference        | setup replica of resnet50-inference
t= 616.0s | replica    | nano_1               | resnet50-inference-suburb | deploy replica of resnet50-inference-suburb
t= 617.0s | replica    | nano_1               | resnet50-inference-suburb | startup replica of resnet50-inference-suburb
t= 618.0s | replica    | nano_1               | resnet50-inference-suburb | setup replica of resnet50-inference-suburb
t= 619.0s | replica    | nx_3                 | resnet50-inference-industrial | deploy replica of resnet50-inference-industrial
t= 620.0s | replica    | nx_3                 | resnet50-inference-industrial | startup replica of resnet50-inference-industrial
t= 621.0s | replica    | nx_3                 | resnet50-inference-industrial | setup replica of resnet50-inference-industrial
t= 622.0s | replica    | rpi3_42              | speech-inference          | deploy replica of speech-inference
t= 623.0s | replica    | rpi3_43              | speech-inference-downtown | deploy replica of speech-inference-downtown
t= 624.0s | replica    | rpi3_43              | speech-inference-downtown | startup replica of speech-inference-downtown
t= 625.0s | replica    | rpi3_43              | speech-inference-downtown | setup replica of speech-inference-downtown
t= 626.0s | replica    | rpi3_44              | python-pi                 | deploy replica of python-pi
t= 627.0s | replica    | rpi3_44              | python-pi                 | startup replica of python-pi
t= 628.0s | replica    | rpi3_44              | python-pi                 | setup replica of python-pi
t= 629.0s | replica    | rpi3_44              | python-pi                 | finish replica of python-pi
t= 630.0s | replica    | rockpi_99            | python-pi-downtown        | deploy replica of python-pi-downtown
t= 631.0s | replica    | rockpi_99            | python-pi-downtown        | startup replica of python-pi-downtown
t= 632.0s | replica    | rockpi_99            | python-pi-downtown        | setup replica of python-pi-downtown
t= 633.0s | replica    | rockpi_99            | python-pi-downtown        | finish replica of python-pi-downtown
t= 634.0s | replica    | rockpi_99            | python-pi-suburb          | deploy replica of python-pi-suburb
t= 635.0s | replica    | rockpi_99            | python-pi-suburb          | startup replica of python-pi-suburb
t= 636.0s | replica    | rockpi_99            | python-pi-suburb          | setup replica of python-pi-suburb
t= 637.0s | replica    | rockpi_99            | python-pi-suburb          | finish replica of python-pi-suburb
t= 638.0s | replica    | rpi3_42              | speech-inference          | startup replica of speech-inference
t= 639.0s | replica    | rpi3_42              | speech-inference          | setup replica of speech-inference
t= 640.0s | replica    | rpi3_43              | speech-inference-downtown | finish replica of speech-inference-downtown
t= 641.0s | replica    | rpi3_42              | speech-inference          | finish replica of speech-inference
t= 642.0s | replica    | nx_3                 | resnet50-inference-industrial | finish replica of resnet50-inference-industrial
t= 643.0s | replica    | nx_2                 | resnet50-inference        | finish replica of resnet50-inference
t= 644.0s | replica    | nano_1               | resnet50-inference-suburb | finish replica of resnet50-inference-suburb
t= 645.0s | replica    | nx_2                 | resnet50-inference        | teardown replica of resnet50-inference
t= 646.0s | replica    | nano_1               | resnet50-inference-suburb | teardown replica of resnet50-inference-suburb
t= 647.0s | replica    | nx_3                 | resnet50-inference-industrial | teardown replica of resnet50-inference-industrial
